Date,Month,DayofWeek,vol_percent_prev,close_percent_prev,open_percent_prev,high_percent_prev,low_percent_prev,prev_day_movement,bar_movement,Label
1998-07-30,7,3,0.3177396012006861,1.0116413400870878,0.9992085824832923,0.9988609480417069,1.0103340757238306,-0.0104642982764685,0.0018481034937957227,Lows
1998-07-31,7,4,0.13297466869942534,0.9970232883908247,1.006248349907595,0.9992145911510603,0.9963847985186491,0.005192290768283054,-0.004023089032709533,Highs
1998-08-03,8,0,0.6651129483757567,0.9986580783682233,0.9776106349483995,0.9786899563318777,0.9974845027400953,-0.02238936505160051,-0.001341921631776755,Lows
1998-08-04,8,1,0.2079340103943165,1.0,1.0039363034532116,0.9983097589182457,0.9997298027560119,-0.004204687779566996,-0.008109071466761687,Highs
1998-08-05,8,2,0.48797264522285394,1.0099065420560749,0.9618606309035822,0.9646230618428088,0.9921495327102804,-0.04651577258955622,0.0011117287381879244,None
1998-08-06,8,3,0.21349111336218804,0.9964967272056791,1.0017602371687975,0.9993570903747245,1.0186570697982764,0.004910135260329823,-0.00036992509016916717,Lows
1998-08-07,8,4,0.12629543578612698,1.0045896823939784,1.0144270785166003,1.0028310502283104,1.0145965042766827,0.007490983075927146,-0.0022791503327559484,None
1998-08-10,8,0,0.15546434068753207,0.9962430129203702,0.9914303947488377,0.9856225698526087,0.998801511938785,-0.005105296745373346,-0.0002758620689655277,None
1998-08-11,8,1,0.7250422472340019,0.9769585253456221,0.9818850574712644,0.9757432062739376,0.9759682040854054,-0.0022988505747126436,-0.0073047387151152,None
1998-08-12,8,2,0.22108055518614694,1.0107597305389222,1.00908409814572,1.0072598659717051,1.014218009478673,0.0009365049634762532,0.002598607888631101,None
1998-08-13,8,3,0.1620572841984514,1.002116110037722,1.0098375870069605,1.0071638501102131,1.005860465116279,0.008723897911832925,0.0010109364948074572,Highs
1998-08-14,8,4,0.1848708934416293,1.0075433041534736,0.9956805440676408,0.9914280503374066,1.0057738871298194,-0.013142174432497076,-0.0013845301827580365,Highs
1998-08-17,8,0,0.4698690462394252,1.0123433524922265,0.9784013291489754,0.9887785136129507,0.9973529967857818,-0.020398744692634373,0.013584905660377337,Lows
1998-08-18,8,1,0.23674047829937997,1.0095035984498986,1.028301886792453,1.0056912061685332,1.0236966824644549,0.0224528301886792,0.0037614678899082258,None
1998-08-19,8,2,0.24044240455555702,1.0,1.0191743119266055,1.0045212044488652,1.0112152969295827,0.012660550458715555,-0.006391214330722908,Highs
1998-08-20,8,3,0.15024126801521107,0.9941865746207649,0.9873976055450535,0.9893779818165451,0.9977196022986409,-0.009001710324961743,-0.002187984319445664,None
1998-08-21,8,4,0.6368266061490246,0.9805372807017544,0.9863250980034644,0.9832442713522327,0.9802125320630268,-0.0022791503327559484,-0.008133838617247393,None
1998-08-24,8,0,0.16602538746448992,1.0069086219602064,1.0097975783344117,1.0112214863870492,1.0337440758293839,0.003419909418615441,0.0005491990846682131,Highs
1998-08-25,8,1,0.4185771356189363,1.0157437070938216,1.0103432494279176,1.0119155903219939,1.0156033607238482,0.0,0.00534517122667153,Highs
1998-08-26,8,2,0.21831487464261015,0.9900456621004566,0.980974814277949,0.9779775280898876,0.9918991070606646,-0.007972458778764228,0.0012005910602142173,Lows
1998-08-27,8,3,0.423279120314357,0.9842027920646583,0.9881787957148135,0.9811183070327466,0.9837587006960556,0.005541189508681144,0.0014953271028037064,None
1998-08-28,8,4,0.28678015452882083,1.0080963855421687,0.9810280373831776,0.9803412462908011,0.9975838407267807,-0.030373831775700934,-0.00362008192816991,Highs
1998-08-31,8,0,0.26319350724465734,0.9818146643451345,0.9883776317042965,0.983919788119561,0.9861981205951449,-0.01514718490997431,-0.021686746987951807,None
1998-09-01,9,1,0.4518945346294253,1.0104504127913052,0.927710843373494,0.9432855906949917,0.985578947368421,-0.07768674698795183,0.0045714285714285475,Lows
1998-09-02,9,2,0.15978664942621626,1.0024985008994602,1.0390381011867582,1.0037788385043755,1.0653636654918297,0.041640641265875494,0.0050095180843602845,None
1998-09-03,9,3,0.39774040684234857,0.9878196094221864,0.978158501152189,0.9668796068796068,0.9794492812310184,-0.004708946999298656,0.005121376626037079,None
1998-09-04,9,4,0.2389346709330849,0.9943181818181818,1.0185393833862542,1.004326826323204,1.009721791291757,0.009525760524429036,-0.014481094127111804,Highs
1998-09-08,9,1,0.2741662152994589,1.0332480818414322,1.0144810941271118,1.0157298867848912,1.0450130548302872,-0.016995172968624274,0.0011895321173672141,None
1998-09-09,9,2,0.2724782151697013,0.9981553398058253,1.0185368754956385,1.0012621359223302,1.0219416892094981,0.02101506740682003,0.0005839416058394382,Highs
1998-09-10,9,3,0.4405757843533988,0.9770582977455556,0.9580535279805352,0.9587898768544555,0.9716248506571088,-0.02004866180048664,-0.000609508329947199,None
1998-09-11,9,4,0.33200274805279223,1.0244730077120823,0.9974603819585535,1.0104690960338232,1.001962607168681,-0.012088581877285634,0.014665444546287787,Lows
1998-09-14,9,0,0.21055980742536634,1.015930769987216,1.0477645381403402,1.0190775887501229,1.0524742268041238,0.03564517771667176,0.004179626749611264,Lows
1998-09-15,9,1,0.19877793165400306,1.0021268368136118,1.0,0.9933933358866335,1.0018611029483788,0.005443234836702978,0.007581648522550556,Lows
1998-09-16,9,2,0.28209193662690835,1.0006726888333652,1.0181765163297045,1.0042181957626306,1.0146656237778646,0.011469673405909864,-0.005918854415274506,None
1998-09-17,9,3,0.33456992807190994,0.9777142857142856,0.9761336515513126,0.9780522565320665,0.988851187590887,0.002386634844868735,0.004009779951100211,None
1998-09-18,9,4,0.17187837963106017,0.9966666666666666,1.0012713936430317,0.9939823352421624,0.9926311652584004,-0.0024449877750611247,-0.007032623559288913,Highs
1998-09-21,9,0,0.28189822201960335,0.9819766872367518,0.9731392850166048,0.9813494775900792,0.9787318231279057,-0.002832584489157961,0.006223025193214941,Lows
1998-09-22,9,1,0.25597084191700814,1.0107811428011368,1.038843721770551,1.0024175611642974,1.0391146149181323,0.02408912978018675,-0.003574879227053184,Highs
1998-09-23,9,2,0.25559483363365015,1.010886469673406,1.003671497584541,1.0078140073316613,1.0158574784651528,-0.005990338164251252,0.0011551790527532205,Lows
1998-09-24,9,3,0.12447675055703693,0.9918691588785046,1.023392375818252,0.9982242990654205,1.0216804779340913,0.03003465537158264,-0.0016931615087950975,Highs
1998-09-25,9,4,0.2863650658160744,0.9939643609886952,0.9700874800112876,0.97135099709765,0.9939951573849879,-0.01815445395541348,0.0060118297294677065,Lows
1998-09-28,9,0,0.2821008255752679,1.0162110311750598,1.0211383690487734,1.0063561331941941,1.025820910065283,0.010860079511296467,0.005982337859652412,None
1998-09-29,9,1,0.16672883252517717,0.9940250379362671,1.000664704206628,0.9929451603800207,1.002685851318945,0.0012344506694520507,-0.005408996014423925,None
1998-09-30,9,2,0.1504129740725742,0.9907566228320945,0.9863351679635605,0.9846139324145743,0.996324240665506,-0.00417536534446762,0.00028862805464692265,Highs
1998-10-01,10,3,0.34148500328764353,0.988992628992629,0.9664734299516908,0.9735404083980442,0.9863878477017164,-0.016908212560386472,0.0059982005398379916,None
1998-10-02,10,4,0.23692222322205225,0.9870458455621901,0.9885034489653104,0.9830591943268,0.9914364359261902,-0.012196341097670687,-0.013652912621359167,None
1998-10-05,10,0,0.14368232556195043,0.982922954725973,1.0071804207119741,0.990979381443299,1.0157375025714874,0.018608414239482236,-0.005924289587307997,None
1998-10-06,10,1,0.2662632257056963,1.0199614955922587,1.0116477557987749,1.0128,1.0408968237492215,-0.009037051912842712,-0.0008933002481389916,Highs
1998-10-07,10,2,0.23426035971793044,1.0092301450451364,0.9789578163771712,0.9876579778830964,1.0022557161898902,-0.021439205955334953,0.008820845584507802,Highs
1998-10-08,10,3,0.22800292713524062,0.984144960362401,0.9587346649092569,0.9563131060681795,0.9820365535248042,-0.015208354456047856,0.010892554991539774,None
1998-10-09,10,4,0.15811400072300635,0.9952376022362562,1.02580372250423,1.0065116279069768,1.0369767946215571,0.021467851099830806,-0.0089690721649485,None
1998-10-12,10,0,0.23319038438840145,1.022531208768903,1.0374226804123712,1.013258336681398,1.0512335958005248,0.01577319587628867,0.0011924873298221658,None
1998-10-13,10,1,0.19166009360046274,1.000300090027008,0.9893669879757528,0.989846214511041,0.9946835189086167,-0.00655868031402163,0.004419445560466028,Highs
1998-10-14,10,2,0.22588224012274646,1.0050185687042055,0.993772599437525,0.9972114331241908,1.0009113924050632,0.0007030936118922577,0.012027491408934686,Lows
1998-10-15,10,3,0.19492717288948133,1.0066626889419252,1.0120274914089347,0.9943031136430606,1.0111290975313638,0.016373559733171665,0.010985718565864461,Lows
1998-10-16,10,4,0.282050642929027,1.002642257242616,1.059922101268351,0.9953379953379954,1.0506303782269362,0.05832417856786182,0.001130688777913922,Both
1998-10-19,10,0,0.10637810050742433,1.0047169811320755,0.9958541411476491,0.9976580796252927,1.0047619047619047,-0.0012249128427399931,0.0076639227930741065,Lows
1998-10-20,10,1,0.5382079106608219,1.014664410603497,1.0176932538556156,1.013481883718753,1.0171563981042655,0.006528526823729754,0.0035329118631461085,None
1998-10-21,10,2,0.12360727093542118,0.9924299065420561,0.9936779471922648,0.9850073583517293,0.9991516636817795,-0.005206396429899612,-0.006455838323353272,None
1998-10-22,10,3,0.18977163775821493,1.0,0.999064371257485,0.9947040787884419,1.0026445032111826,-0.0023390718562874254,-0.0014047574452145128,Lows
1998-10-23,10,4,0.1788945937783147,0.9910367769358713,1.011144409065368,0.9956670047017608,1.00913715146948,0.013485671474058792,-0.00666851903306473,Highs
1998-10-26,10,0,0.23879304816263708,1.0027143391988018,0.9976845420024081,0.9974074074074074,1.0,-0.010465870149115453,-0.005477163015224688,Lows
1998-10-27,10,1,0.2911828177987874,1.0080832481650097,1.006683995544003,1.0023028739867355,1.0126428170069302,-0.000835499443000403,0.0005533013648100542,None
1998-10-28,10,2,0.18223534892018592,0.9982242990654205,0.982663223902619,0.982196934936221,0.9973654497553632,-0.013279232755440776,0.002346096096096096,None
1998-10-29,10,3,0.33267263653417334,1.0032768467371969,1.0049737237237237,0.9945274093312308,1.0,0.002346096096096096,0.0006536558035296776,None
1998-10-30,10,4,0.23996416890611003,1.000822593912805,1.0283873377532915,1.0063048245614035,1.022226390321673,0.02166402091698565,-0.005720512122037551,None
1998-11-02,11,0,0.16638643545903897,1.0034545454545454,1.0061745210206121,1.000270489586151,1.0063013698630137,-0.0011804231362934302,-0.003880516198899078,Lows
1998-11-03,11,1,0.13538622450549112,0.9963353593135502,1.0070390758956773,0.9993743296388988,1.0096197477085036,0.009656168215864932,-0.0010753651760910883,Highs
1998-11-04,11,2,0.2308913486746286,1.0115253016387538,1.0078860112913344,1.0084071192201056,1.0135440180586908,-0.0047495295277354705,-0.0011558637858984215,None
1998-11-05,11,3,0.15161047415468326,0.995011135857461,0.991642215701965,0.9898311079671058,1.0022504275812405,-0.001956077176135848,0.0014345915897067748,None
1998-11-06,11,4,0.22256815025944604,0.9992089998242222,1.017394423025195,1.0019308407934,1.0196166651669216,0.02017394423025195,0.001938838459504705,Lows
1998-11-09,11,0,0.146799877507273,0.9991238061859283,1.0041420639816692,0.9972939944134078,1.0038831524137322,0.0058165153785141145,0.0007898894154818625,Highs
1998-11-10,11,1,0.20148011698741256,0.9945282852351954,0.9917500438827453,0.9905470459518599,0.9955555555555555,-0.005529225908372788,-0.0027433628318584273,None
1998-11-11,11,2,0.16337262400821964,1.0036283185840709,1.0071681415929203,1.0005265929436546,1.0066815144766148,0.0,-0.003514629645901113,None
1998-11-12,11,3,0.1924485461070827,0.9994654788418708,0.986820138827871,0.9865860073645449,0.9995530925992134,-0.013707055619014166,-0.001068471195797387,None
1998-11-13,11,4,0.1295488694250009,1.0032997413716223,0.9991986466031519,0.9955803058428356,1.0039394753335125,-0.0016027067936960806,0.0024950989128497696,Lows
1998-11-16,11,0,0.3959562683271187,1.0080374492139197,1.017822135091784,1.0100688924218335,1.0147150628734505,0.008911067545891998,-0.0007879530730170146,None
1998-11-17,11,1,0.08781977854142803,0.997282132211117,0.9950971808790054,0.9967640370823858,1.006644223954642,-0.0014008054631412764,0.0007918352982579924,None
1998-11-18,11,2,0.1649427634701785,0.999210941609679,1.0057188104874186,0.989968001383724,1.0,0.0035192679922576606,-0.0029743679468113324,None
1998-11-19,11,3,0.2608533835409506,1.0002614379084966,1.0084856967894322,1.0035652173913043,1.0044052863436124,0.003849182048814607,-0.004337265787647467,None
1998-11-20,11,4,0.32048082601489725,1.0064794816414686,1.0093684941013186,1.0056077991545165,1.013347291285004,0.004077029840388609,0.0012031625988312184,None
1998-11-23,11,0,0.20436893203883494,1.0090885706936465,1.009712910434932,1.0093361884368308,1.0113950276243093,0.002492693828433832,0.0018728185919809216,Lows
1998-11-24,11,1,0.15941157551773805,0.9973194840006702,1.0130246020260492,1.0002507732174204,1.01433936497098,0.016259470503107148,0.000504201680672288,Highs
1998-11-25,11,2,0.2100982399459023,0.997218241591503,0.9994957983193277,0.9947350827344142,0.9962850388382304,-0.0031092436974790296,-0.005380864301328406,None
1998-11-27,11,4,0.46493683851143736,1.0052263339796004,1.0044560282495376,1.0023491903683195,1.0065978683809846,-0.0026063561459559632,-0.0018414664769398081,None
1998-11-30,11,0,0.16584391934882292,0.9906276150627614,0.9962333640244413,0.9971600400935516,0.9913467193144585,0.0002511090650372574,-0.005377247521424975,Highs
1998-12-01,12,1,0.3555379419670549,0.995694480323775,0.9756363941863395,0.9731110738817222,0.9907861878928788,-0.02436360581366047,-0.0043055196762249205,None
1998-12-02,12,2,0.2272361629387974,0.9927739522230724,1.0093860328941704,0.9931373379649242,1.009460163166117,0.012916559028674762,-0.003753625661149955,None
1998-12-03,12,3,0.4347141618304316,1.0040075034106413,1.0002559290223512,1.003392417945891,1.0054310344827586,0.0005118580447022887,0.0042643923240938165,Highs
1998-12-04,12,4,0.3244958955316048,1.0117045257499566,0.9947121535181236,0.9940833403769758,1.0081675210704666,-0.01628997867803835,0.0005144473977535992,None
1998-12-07,12,0,0.07385270080758258,0.9978881567832404,1.012260996313127,0.9975605652759085,1.0150537634408603,0.015004715767812742,0.0005929188548195255,Lows
1998-12-08,12,1,0.4452913752913753,0.9994955439717504,1.0039810265966458,0.9969045427926043,1.0042372881355932,0.007453837032017579,0.0029528389437272783,None
1998-12-09,12,2,0.17395521944845882,1.001857951186555,1.0013498692314182,0.9921503131524009,1.004255319148936,-0.0010124019235636932,-0.0005055185778077536,None
1998-12-10,12,3,0.29739672291146607,0.9939307089269156,1.0012637964445195,0.9989072875514836,0.998133695283339,-0.0005055185778077536,-0.00782564792998996,Highs
1998-12-11,12,4,0.4351054201722924,1.0,0.9798047795355099,0.9835072366206664,0.9919465387251543,-0.016492763379333624,0.0037787701820679986,None
1998-12-14,12,0,0.14995767026980603,0.9877059677281653,0.9975953280659567,0.989943753195841,0.9956732433367947,0.005925798694606645,-0.004046143250688696,None
1998-12-15,12,1,0.23406221774108849,1.0073846153846153,0.987345041322314,0.9892620908856627,1.0024615384615385,-0.02074724517906333,-0.0008719155985700089,None
1998-12-16,12,2,0.19851528837668067,0.9952009598080384,1.0212747406051095,1.003254817987152,1.012835065048459,0.01743831197140117,-0.00853752241099633,Highs
1998-12-17,12,3,0.17520661157024794,1.0120998884407448,1.0007683770169897,1.009049773755656,1.0110583153347732,-0.005122513446597749,0.006142296536427221,Lows
1998-12-18,12,4,0.08016255224377052,0.9967899983105255,1.009298754478758,0.9987351378699721,1.007263094932923,0.009895922197577177,-0.0026202349759107623,Lows
1998-12-21,12,0,0.9176245210727969,1.0208438818565402,1.0079452286366326,1.018551162595484,1.009501187648456,0.001605950469106565,0.014423480083857432,Both
1998-12-22,12,1,0.24947848077662663,0.993508655126498,1.009727463312369,0.9951376298005604,1.0005042016806722,0.007631027253668735,-0.00855410680176066,None
1998-12-23,12,2,0.24224057424328432,1.0036457038694175,1.0064778672867702,1.0051146675466096,1.0135917442738485,0.0023253882567893128,-0.0004950903539896219,Lows
1998-12-24,12,3,0.10166859196508793,1.0,1.0162554666226586,1.0000811556565492,1.0098501779654,0.016750556976648248,0.000487171159467378,None
1998-12-28,12,0,0.5987658416827019,1.0034232618795338,1.000730756739201,0.995398773006135,0.9964081632653061,-0.0038161740824943073,-0.0011359026369168403,Highs
1998-12-29,12,1,0.20023313350461508,0.9996731492073869,0.9956997971602434,0.9957018895466709,1.0010655737704917,-0.007058823529411801,-0.0030964797913950086,Lows
1998-12-30,12,2,0.19604654708064434,0.9962191295953664,1.009941329856584,1.002249538041295,1.0122819945959223,0.012956323337679298,-0.000806842020332373,Highs
1998-12-31,12,3,0.1374308074059935,0.9992701321871705,0.9949168952719057,0.9910220440881763,0.9997561570348695,-0.005083104728094203,-0.0007298678128294818,None
1999-01-04,1,0,0.37405198438995657,1.0115156921579758,1.000567674965534,1.008068420203324,1.007103780517678,0.0,0.010941805803209666,None
1999-01-05,1,1,0.20941970710234487,1.0051207022677395,0.9964337818122873,0.9887398179204601,1.0100230036148536,-0.0028367644674987384,0.005856515373352846,Lows
1999-01-06,1,2,0.31842858921678496,1.0160720025715204,1.0239141044411908,1.0129724535554132,1.0228566780543356,0.012201073694485115,0.004448681283762332,Lows
1999-01-07,1,3,0.220750352171834,0.9921531701192718,1.0045306414434465,0.9917025440313111,0.9945129224652087,0.012956044829504772,0.00047475866434564234,None
1999-01-08,1,4,0.4083452923758833,1.0030754672344453,1.0143218863744263,1.0084892312529476,1.0017490857051996,0.003402437094477028,-0.007722911303533777,None
1999-01-11,1,0,0.14798213482424008,0.9943639921722114,0.99609953974569,0.9936964980544747,1.0066566288929393,-0.0034324050237927897,-0.005168768110267026,Highs
1999-01-12,1,1,0.18969953683543803,0.9938354540425196,0.9884877437544052,0.9884877437544052,1.0002395783421179,-0.009084501527136007,-0.0037236571066391923,Highs
1999-01-13,1,2,0.46254247760271855,0.9769014084507042,0.9539692600221835,0.9672793535097449,0.9696969696969697,-0.01560766914910473,0.008055809318162934,None
1999-01-14,1,3,0.2592918061902207,0.9989463446263577,1.026741964953077,0.9902501398545512,1.0207675693636817,0.02466572543808653,-0.0030736876162743305,Highs
1999-01-15,1,4,0.14618528849358806,1.0149315294505856,0.9898891854727817,0.9928980711806957,1.009014969812257,-0.01949365040847688,0.005311325379964093,None
1999-01-19,1,1,0.22340330276168183,1.0082810741276733,1.0238601078607616,1.0068119891008174,1.0243322955923315,0.016342539630658605,0.0008778930566640019,None
1999-01-20,1,2,0.26386742360484156,1.0055116223340521,1.0059880239520957,0.9901937710833921,1.0123886639676114,-0.0004790419161676828,-0.0009523809523809885,Lows
1999-01-21,1,3,0.3751836434867777,0.9940565813455899,0.9959552700452058,0.983586055963733,0.9972806526433655,0.0007930843048615617,-0.001114827201783728,Highs
1999-01-22,1,4,0.34985225225225225,0.9931618365353305,0.9726823829244982,0.9781468531468531,0.9933926095113794,-0.02166294998407135,-0.001064439531646569,Lows
1999-01-25,1,0,0.20247796551586617,0.997960182767624,1.0096618357487923,0.9967700258397932,1.0010674987682706,0.0035208384508311377,-0.008109642364771713,Lows
1999-01-26,1,1,0.2163745767766609,1.0005653824408367,1.006894873458793,1.0033870967741936,1.0089410220654582,0.004299156391953286,-0.0020140175622331427,None
1999-01-27,1,2,0.2873987101041839,0.9950817071235919,1.0181261580600982,1.004521656354117,1.0126182965299684,0.015548215580439917,-0.007437885741414763,Highs
1999-01-28,1,3,0.19013703813822744,1.0083473794044466,0.9910587118214907,0.9972360420121614,1.0082957474226804,-0.014163633486311063,0.0030339321357285066,Lows
1999-01-29,1,4,0.3067581394568663,0.9866603520404136,1.0166866267465071,1.0029140741907538,0.9984823068935219,0.011497005988023935,-0.018376001256478744,None
1999-02-01,2,0,0.4054640069384215,1.0014099953000157,1.01060153918643,1.0031961334580604,1.0161869069452196,0.002512957436783361,-0.006605019815059401,Highs
1999-02-02,2,1,0.3082912547205839,0.9977937120794264,0.9874893154091227,0.9885772010257208,0.9928295642581357,-0.0138316885538892,-0.0035410764872521473,Highs
1999-02-03,2,2,0.419152754364022,1.0004756996749387,0.9892176924287738,0.9965414243043547,1.0072945891783567,-0.0073193766724382716,0.0039780412125069615,Lows
1999-02-04,2,3,0.12450076282468636,0.9878345498783455,1.0134457792982736,0.9965608879162108,1.0,0.01368446177102394,-0.011932799497566307,Highs
1999-02-05,2,4,0.16733452732215795,0.9940239043824701,0.9864970953053854,0.9855686274509804,0.9939894213816317,-0.014758988852253066,-0.0072417634887792185,Highs
1999-02-08,2,0,0.20159391173613975,0.9997581815250685,0.9934744548782429,0.9954639503421933,1.006492452523941,-0.012732770969282145,-0.00648830503043898,Highs
1999-02-09,2,1,0.16144880634116598,0.9939666961628187,0.9952833959549124,0.9952833959549124,0.9979730825360791,-0.0062355104324886175,-0.007550200803212833,Highs
1999-02-10,2,2,0.2362976729692734,1.0087221262239776,0.9819102749638206,0.9854618473895582,0.9984364713627386,-0.022913651712493925,0.0037664783427495945,Lows
1999-02-11,2,3,0.39827295399829893,1.0081759463657918,1.007614836649472,1.0047967479674798,1.0060166488090332,0.0014738393515107413,0.0020315293352836015,None
1999-02-12,2,4,0.33529373325491735,0.9936865659713898,1.0142207053469852,0.9953208026013165,1.0133061224489797,0.016821062896148164,-0.00376572390032849,Highs
1999-02-16,2,1,0.15826152116897715,1.0126991830461862,1.0005608524957936,1.0010358565737052,1.0111718176628883,-0.009454370643377988,0.00256245996156316,Highs
1999-02-17,2,2,0.26128262598510593,1.01220703125,0.9884569138276553,0.9925177107378811,1.0025227864583333,-0.014989979959919877,0.008677317330305677,None
1999-02-18,2,3,0.358483602906555,1.0030957230142565,1.0,0.9844447989789407,0.9997546012269939,-0.0035717184836431344,-0.000487052520496812,Lows
1999-02-19,2,4,0.06601907414160837,1.0007274490785645,1.0065752090267068,0.9969448464383341,1.00949108165603,0.004302297264388352,-0.0015322580645161107,Lows
1999-02-22,2,0,0.2423289785776138,1.005553319919517,1.003548387096774,0.9950695825049701,1.0050251256281408,0.0020161290322580645,0.004018000642880103,None
1999-02-23,2,1,0.31424964936886396,0.9960802759485732,1.0253134040501446,1.0021922956467273,1.0185870614740908,0.02507232401157188,-0.004153930558821233,Lows
1999-02-24,2,2,0.21035427953723604,1.0019607843137255,1.0019594012069912,0.9997665369649805,1.0082154988545697,-0.0007053844345168384,-0.0007040050062578489,None
1999-02-25,2,3,0.4267363498830972,1.0002395209580839,0.9736389236545682,0.9723688295560384,0.992,-0.02025969962453069,0.006507592190889389,Highs
1999-02-26,2,4,0.3045731969397404,0.999516363050137,1.001766642576086,0.9964878671775224,1.002526693292037,-0.003774190958002079,-0.006012024048096192,Highs
1999-03-01,3,0,0.24313762173510856,0.997491097442538,0.9912625250501002,0.993752002563281,0.9979643351518606,-0.009539078156312606,-0.003315542616852633,None
1999-03-02,3,1,0.3037517089073509,1.0054878540876444,1.0067928190198934,1.0030568739441719,1.006128452361497,0.0020216723273491833,0.0007228915662650876,None
1999-03-03,3,2,0.13525358752525515,1.0026056510056183,0.9886746987951808,0.9860346341074137,1.0051508462104488,-0.013574297188755002,0.00032496547241849086,Highs
1999-03-04,3,3,0.2617935899713249,1.010852838746254,1.00788041270615,1.0127063774684364,1.015519789784858,0.0030871719879762404,0.006045461873287119,None
1999-03-05,3,4,0.48060898212295916,1.021274894025434,1.0277285184588103,1.0205610455849539,1.032286850004056,0.007818797356117999,0.0014901960784313548,None
1999-03-08,3,0,0.14147435298514435,1.0022736181889456,1.0061176470588236,1.002887692187622,1.0039506953223767,0.00039215686274507574,-0.003429996881820999,None
1999-03-09,3,1,0.14393403023614176,1.0009347250350522,0.9988306828811974,0.9976708074534161,0.9980353634577603,0.0007795447458683685,0.002887692187621982,None
1999-03-10,3,2,0.1479590543998784,1.0014836795252224,1.0026535549832203,0.9903801754655995,1.0002348336594913,-0.0005463201436040989,-0.0017124620533976716,Lows
1999-03-11,3,3,0.2566601853488548,1.0034058363650438,1.0094963804779327,1.0043326885880077,1.0115041477539521,0.005604421265665127,-0.0004626416840157474,None
1999-03-12,3,4,0.19428285006911009,0.9958661869402129,1.0101010101010102,0.9987803948471683,1.0086902545003105,0.00724805304957975,-0.006946564885496157,Highs
1999-03-15,3,0,0.2112361675967086,1.0043283351368064,0.9919083969465649,0.9938182095703274,1.0021668472372698,-0.012366412213740493,0.0,Lows
1999-03-16,3,1,0.22777324632952692,0.9983234263069654,1.0091580729567493,1.002895238095238,1.0043243243243243,0.009850700323226113,-0.0009913825974223705,None
1999-03-17,3,2,0.217262231995602,0.9957160342717258,0.9966445512087242,0.9945313686768951,0.9973940369433586,-0.003126668191870637,-0.004055398270716972,Highs
