,Date,hourly_open,hourly_high,hourly_low,hourly_close,hourly_vol,daily_open,daily_high,daily_low,daily_close,daily_vol,symbol,Label,previous_day
1056,2004-08-11,107.23,107.23,106.73,107.01,51600,107.11,107.53,106.33,106.59,375400.0,IVV,NONE,NONE
1057,2004-08-12,107.11,107.53,106.81,106.93,45800,106.73,106.91,106.2,106.82,449700.0,IVV,NONE,NONE
1058,2004-08-13,106.73,106.91,106.39,106.61,63700,106.79,108.2,106.72,107.86,190400.0,IVV,NONE,NONE
1059,2004-08-16,106.79,107.85,106.72,107.72,61200,108.23,108.79,108.15,108.54,212900.0,IVV,NONE,NONE
1060,2004-08-17,108.23,108.79,108.23,108.55,54900,108.06,109.72,108.06,109.68,243900.0,IVV,NONE,NONE
1061,2004-08-18,108.06,108.83,108.06,108.78,34100,109.4,109.59,108.79,109.34,276100.0,IVV,NONE,NONE
1062,2004-08-19,109.4,109.59,109.21,109.21,46900,109.26,110.24,109.13,110.02,561700.0,IVV,NONE,NONE
1063,2004-08-20,109.26,109.55,109.13,109.44,37000,110.18,110.34,109.75,109.85,174900.0,IVV,NONE,NONE
1064,2004-08-23,110.18,110.28,109.9,110.2,38600,110.3,110.33,109.46,109.81,368000.0,IVV,NONE,NONE
1065,2004-08-24,110.3,110.33,109.96,109.96,52700,109.85,110.88,109.48,110.62,1051000.0,IVV,NONE,NONE
1066,2004-08-25,109.85,109.89,109.48,109.68,45900,110.54,110.9,110.48,110.68,435300.0,IVV,NONE,NONE
1067,2004-08-26,110.54,110.78,110.48,110.67,13500,109.57,111.23,109.57,111.06,470800.0,IVV,NONE,NONE
1068,2004-08-27,109.57,111.08,109.57,110.94,129600,110.71,110.91,110.19,110.2,183000.0,IVV,NONE,NONE
1069,2004-08-30,110.71,110.91,110.69,110.76,58000,110.31,110.76,109.74,110.76,332400.0,IVV,NONE,NONE
1070,2004-08-31,110.31,110.51,110.08,110.14,56100,110.6,111.22,110.09,110.9,292600.0,IVV,NONE,NONE
1071,2004-09-01,110.6,111.15,110.51,111.15,80400,110.98,112.27,110.86,112.17,227900.0,IVV,NONE,NONE
1072,2004-09-02,110.98,111.11,110.86,110.99,46400,112.02,112.37,111.65,111.75,229700.0,IVV,NONE,NONE
1073,2004-09-03,112.02,112.37,111.85,111.85,49900,112.29,112.72,111.75,112.52,460300.0,IVV,NONE,NONE
1074,2004-09-07,112.29,112.45,111.75,112.33,169900,112.21,112.64,111.9,112.18,180700.0,IVV,NONE,NONE
1075,2004-09-08,112.21,112.63,112.14,112.63,24900,112.18,112.44,111.67,112.03,120000.0,IVV,NONE,NONE
1076,2004-09-09,112.18,112.36,111.99,112.11,13900,112.05,112.85,111.74,112.58,199900.0,IVV,NONE,NONE
1077,2004-09-10,112.05,112.12,111.74,112.12,68900,112.9,113.31,112.64,113.14,196300.0,IVV,NONE,NONE
1078,2004-09-13,112.9,113.1,112.75,113.1,48300,113.06,113.31,112.83,113.3,592500.0,IVV,NONE,NONE
1079,2004-09-14,113.06,113.06,112.84,112.97,160200,112.84,112.85,112.31,112.38,121200.0,IVV,NONE,NONE
1080,2004-09-15,112.84,112.85,112.43,112.52,27700,112.61,112.96,112.56,112.79,472300.0,IVV,NONE,NONE
1081,2004-09-16,112.61,112.88,112.56,112.88,10300,113.03,113.4,112.77,113.13,448100.0,IVV,NONE,NONE
1082,2004-09-17,113.03,113.09,112.77,112.91,152700,112.66,113.05,112.35,112.56,798400.0,IVV,NONE,NONE
1083,2004-09-20,112.66,112.83,112.5,112.75,24100,112.71,113.53,112.65,113.06,357900.0,IVV,NONE,NONE
1084,2004-09-21,112.71,112.86,112.65,112.65,78000,112.52,112.52,111.56,111.64,388300.0,IVV,NONE,NONE
1085,2004-09-22,112.52,112.52,111.95,112.1,32000,111.75,111.75,111.01,111.05,209800.0,IVV,NONE,NONE
1086,2004-09-23,111.75,111.75,111.31,111.57,94400,111.26,111.78,111.2,111.53,225300.0,IVV,NONE,NONE
1087,2004-09-24,111.26,111.48,111.2,111.44,57300,110.65,110.77,110.19,110.39,355500.0,IVV,NONE,NONE
1088,2004-09-27,110.65,110.7,110.39,110.39,99300,110.54,111.13,110.06,110.97,175900.0,IVV,NONE,NONE
1089,2004-09-28,110.54,110.6,110.22,110.41,66800,110.74,111.45,110.62,111.45,578000.0,IVV,NONE,NONE
1090,2004-09-29,110.74,110.88,110.62,110.66,25500,111.14,111.51,110.89,111.36,475300.0,IVV,NONE,NONE
1091,2004-09-30,111.14,111.36,111.09,111.29,21200,111.91,113.25,111.85,113.25,1290300.0,IVV,NONE,NONE
1092,2004-10-01,111.91,112.81,111.85,112.68,300400,113.69,114.01,113.41,113.46,415600.0,IVV,NONE,NONE
1093,2004-10-04,113.69,114.01,113.63,113.78,207000,113.42,113.73,113.11,113.5,415900.0,IVV,NONE,NONE
1094,2004-10-05,113.42,113.54,113.21,113.54,49100,113.34,114.24,113.28,114.16,256400.0,IVV,NONE,NONE
1095,2004-10-06,113.34,113.55,113.28,113.55,55300,113.96,113.96,112.95,113.11,140500.0,IVV,NONE,NONE
1096,2004-10-07,113.96,113.96,113.71,113.74,23600,112.81,113.28,111.96,112.1,334700.0,IVV,NONE,NONE
1097,2004-10-08,112.81,113.28,112.8,113.07,49600,112.34,112.58,112.24,112.52,127500.0,IVV,NONE,NONE
1098,2004-10-11,112.34,112.5,112.26,112.41,18100,111.89,112.42,111.55,112.22,165100.0,IVV,NONE,NONE
1099,2004-10-12,111.89,111.89,111.55,111.67,67200,112.63,112.66,110.98,111.2,247400.0,IVV,NONE,NONE
1100,2004-10-13,112.63,112.66,112.0,112.01,48700,111.33,111.49,110.17,110.31,217200.0,IVV,NONE,NONE
1101,2004-10-14,111.33,111.39,111.15,111.34,51300,110.61,111.31,110.21,110.82,264500.0,IVV,NONE,NONE
1102,2004-10-15,110.61,110.65,110.21,110.65,67800,110.58,111.47,110.37,111.22,371300.0,IVV,NONE,NONE
1103,2004-10-18,110.58,110.82,110.5,110.73,74000,111.56,111.82,110.21,110.3,396700.0,IVV,NONE,NONE
1104,2004-10-19,111.56,111.82,111.48,111.51,81200,109.96,110.41,109.37,110.16,301600.0,IVV,NONE,NONE
1105,2004-10-20,109.96,110.1,109.82,109.85,42600,110.3,110.9,109.84,110.75,470000.0,IVV,NONE,NONE
1106,2004-10-21,110.3,110.54,110.16,110.35,267400,110.8,110.8,109.56,109.58,366500.0,IVV,NONE,NONE
1107,2004-10-22,110.8,110.8,110.45,110.52,53200,109.39,109.71,108.97,109.49,945400.0,IVV,NONE,NONE
1108,2004-10-25,109.39,109.39,108.97,109.32,87500,109.73,111.21,109.53,111.21,564400.0,IVV,NONE,NONE
1109,2004-10-26,109.73,110.16,109.53,110.12,161400,110.98,112.66,110.78,112.56,618200.0,IVV,NONE,NONE
1110,2004-10-27,110.98,111.06,110.78,111.05,66900,112.35,113.16,112.11,112.85,683600.0,IVV,NONE,NONE
1111,2004-10-28,112.35,112.5,112.11,112.23,62600,112.74,113.22,112.53,112.76,715400.0,IVV,NONE,NONE
1112,2004-10-29,112.74,113.22,112.63,112.66,77900,113.14,113.43,112.82,113.09,408600.0,IVV,NONE,NONE
1113,2004-11-01,113.14,113.14,112.83,112.86,50100,113.3,114.13,112.83,113.16,425600.0,IVV,LOWS,NONE
1114,2004-11-02,113.3,113.99,113.2,113.96,97300,114.72,114.95,113.87,114.53,621200.0,IVV,NONE,LOWS
1115,2004-11-03,114.72,114.95,114.35,114.58,208100,114.45,116.28,114.31,116.18,1183400.0,IVV,NONE,NONE
1116,2004-11-04,114.45,114.68,114.31,114.39,131100,116.57,117.19,116.14,116.85,1143700.0,IVV,NONE,NONE
1117,2004-11-05,116.57,117.16,116.4,117.16,190000,116.66,116.83,116.36,116.71,341200.0,IVV,NONE,NONE
1118,2004-11-08,116.66,116.83,116.47,116.61,86500,116.75,117.09,116.44,116.58,205200.0,IVV,NONE,NONE
1119,2004-11-09,116.75,117.09,116.67,116.86,57500,116.7,117.11,116.4,116.58,270400.0,IVV,NONE,NONE
1120,2004-11-10,116.7,116.7,116.42,116.56,71600,116.84,117.67,116.71,117.48,1501700.0,IVV,NONE,NONE
1121,2004-11-11,116.84,116.98,116.71,116.86,405300,117.64,118.57,117.32,118.47,406800.0,IVV,NONE,NONE
1122,2004-11-12,117.64,117.64,117.32,117.64,94700,118.45,118.68,118.21,118.65,619300.0,IVV,NONE,NONE
1123,2004-11-15,118.45,118.59,118.29,118.47,50700,118.32,118.34,117.71,117.89,402100.0,IVV,NONE,NONE
1124,2004-11-16,118.32,118.34,117.87,117.97,108600,118.43,119.08,118.11,118.42,1082300.0,IVV,NONE,NONE
1125,2004-11-17,118.43,119.07,118.42,119.03,71100,118.52,118.74,118.21,118.65,959100.0,IVV,NONE,NONE
1126,2004-11-18,118.52,118.61,118.21,118.31,101800,118.66,118.68,117.17,117.31,386700.0,IVV,NONE,NONE
1127,2004-11-19,118.66,118.68,117.49,117.67,61100,117.25,118.08,117.03,118.0,566200.0,IVV,NONE,NONE
1128,2004-11-22,117.25,117.34,117.03,117.32,179800,117.92,118.2,117.35,118.15,371500.0,IVV,NONE,NONE
1129,2004-11-23,117.92,118.2,117.75,118.03,130200,118.22,118.54,118.08,118.46,274100.0,IVV,NONE,NONE
1130,2004-11-24,118.22,118.54,118.21,118.28,52500,118.48,118.94,118.34,118.34,254700.0,IVV,NONE,NONE
1131,2004-11-26,118.48,118.81,118.48,118.68,62600,118.75,118.97,117.45,117.83,821700.0,IVV,NONE,NONE
1132,2004-11-29,118.75,118.97,118.47,118.51,47900,118.05,118.17,117.6,117.78,889900.0,IVV,NONE,NONE
1133,2004-11-30,118.05,118.14,117.78,117.96,177800,118.11,119.45,118.06,119.18,591000.0,IVV,NONE,NONE
1134,2004-12-01,118.11,118.66,118.06,118.52,47700,119.11,119.82,119.05,119.29,878900.0,IVV,NONE,NONE
1135,2004-12-02,119.11,119.43,119.05,119.42,78000,119.34,120.09,119.07,119.16,500200.0,IVV,NONE,NONE
1136,2004-12-03,119.34,120.09,119.16,119.45,125500,119.22,119.6,118.82,119.23,248700.0,IVV,NONE,NONE
1137,2004-12-06,119.22,119.22,118.86,118.92,49900,119.37,119.52,118.01,118.01,360400.0,IVV,NONE,NONE
1138,2004-12-07,119.37,119.52,119.17,119.34,116400,118.28,118.76,118.03,118.74,261000.0,IVV,NONE,NONE
1139,2004-12-08,118.28,118.32,118.03,118.3,36600,118.24,119.41,117.73,119.14,318500.0,IVV,NONE,NONE
1140,2004-12-09,118.24,118.24,117.73,117.77,56200,118.95,119.53,118.85,119.35,513700.0,IVV,NONE,NONE
1141,2004-12-10,118.95,119.31,118.94,118.98,154800,119.79,120.41,119.36,120.41,527800.0,IVV,NONE,NONE
1142,2004-12-13,119.79,119.88,119.65,119.66,184400,120.18,120.95,120.18,120.84,258200.0,IVV,NONE,NONE
1143,2004-12-14,120.18,120.42,120.18,120.19,70700,120.7,121.09,120.3,120.92,686500.0,IVV,NONE,NONE
1144,2004-12-15,120.7,120.98,120.6,120.95,89200,120.82,121.22,120.21,120.86,659200.0,IVV,NONE,NONE
1145,2004-12-16,120.82,120.88,120.56,120.76,110500,119.98,120.5,119.75,119.91,1039000.0,IVV,NONE,NONE
1146,2004-12-17,119.98,120.37,119.98,120.23,98700,120.51,120.8,119.78,120.05,2435800.0,IVV,NONE,NONE
1147,2004-12-20,120.51,120.8,120.45,120.55,195900,120.29,121.05,120.06,121.0,514700.0,IVV,NONE,NONE
1148,2004-12-21,120.29,120.41,120.12,120.26,68500,120.97,121.57,120.91,121.31,708100.0,IVV,NONE,NONE
1149,2004-12-22,120.97,121.17,120.91,121.13,240500,121.44,121.82,121.4,121.4,329900.0,IVV,NONE,NONE
1150,2004-12-23,121.44,121.78,121.42,121.78,109400,120.99,121.08,120.17,120.25,1170200.0,IVV,NONE,NONE
1151,2004-12-27,120.99,121.08,120.62,120.8,58100,120.34,121.0,120.34,120.98,498300.0,IVV,NONE,NONE
1152,2004-12-28,120.34,120.85,120.34,120.75,99200,120.81,121.13,120.71,121.13,488400.0,IVV,NONE,NONE
1153,2004-12-29,120.81,120.93,120.74,120.87,143100,121.05,121.32,120.41,120.9,1074500.0,IVV,NONE,NONE
1154,2004-12-30,121.05,121.27,121.05,121.21,134400,121.07,121.37,120.56,120.56,3124900.0,IVV,NONE,NONE
1155,2004-12-31,121.07,121.14,120.98,121.03,114000,121.26,121.46,119.59,120.02,579700.0,IVV,NONE,NONE
1156,2005-01-03,121.26,121.48,120.61,120.67,109900,120.23,120.23,118.12,118.57,845400.0,IVV,NONE,NONE
1157,2005-01-04,120.23,120.23,119.76,119.76,295300,118.56,118.94,117.85,117.85,618400.0,IVV,NONE,NONE
1158,2005-01-05,118.56,118.92,118.54,118.64,123600,118.13,118.82,118.01,118.33,518500.0,IVV,NONE,NONE
1159,2005-01-06,118.13,118.4,118.07,118.3,117200,118.64,118.9,117.89,118.11,583900.0,IVV,NONE,NONE
1160,2005-01-07,118.64,118.8,118.12,118.14,143800,118.21,119.16,118.1,118.71,577600.0,IVV,NONE,NONE
1161,2005-01-10,118.21,118.76,118.1,118.75,344100,118.25,118.42,117.72,117.9,237400.0,IVV,NONE,NONE
1162,2005-01-11,118.25,118.34,117.81,118.17,52200,118.1,118.55,117.24,118.36,621800.0,IVV,NONE,NONE
1163,2005-01-12,118.1,118.12,117.6,117.75,115400,118.33,118.45,117.25,117.38,804600.0,IVV,NONE,NONE
1164,2005-01-13,118.33,118.44,118.11,118.39,174400,117.69,118.23,117.5,118.03,470200.0,IVV,NONE,NONE
1165,2005-01-14,117.69,118.0,117.5,117.99,50200,117.79,119.29,117.68,119.29,3292200.0,IVV,NONE,NONE
1166,2005-01-18,117.79,118.09,117.68,118.09,99600,119.12,119.19,117.97,117.97,762100.0,IVV,NONE,NONE
1167,2005-01-19,119.12,119.19,118.93,118.99,108300,117.61,117.9,117.04,117.26,628500.0,IVV,NONE,NONE
1168,2005-01-20,117.61,117.9,117.41,117.55,122200,117.46,117.67,116.43,116.46,1468200.0,IVV,NONE,NONE
1169,2005-01-21,117.46,117.62,117.18,117.62,182600,116.75,117.02,116.09,116.31,657500.0,IVV,NONE,NONE
1170,2005-01-24,116.75,116.95,116.46,116.6,149900,116.63,117.15,116.44,116.56,378500.0,IVV,NONE,NONE
1171,2005-01-25,116.63,117.07,116.63,117.0,100600,117.03,117.3,116.72,116.95,369700.0,IVV,NONE,NONE
1172,2005-01-26,117.03,117.21,116.93,117.11,62200,116.83,117.44,116.71,117.13,477000.0,IVV,NONE,NONE
1173,2005-01-27,116.83,117.18,116.73,117.01,234800,117.19,117.25,116.32,116.8,731700.0,IVV,NONE,NONE
1174,2005-01-28,117.19,117.22,116.96,117.14,72000,117.65,117.97,117.42,117.85,916800.0,IVV,NONE,NONE
1175,2005-01-31,117.65,117.76,117.44,117.56,59400,118.01,118.76,117.77,118.61,323800.0,IVV,NONE,NONE
1176,2005-02-01,118.01,118.01,117.77,118.0,64900,118.68,119.28,118.61,118.99,650900.0,IVV,NONE,NONE
1177,2005-02-02,118.68,118.81,118.61,118.71,202400,118.77,118.88,118.36,118.78,565900.0,IVV,NONE,NONE
1178,2005-02-03,118.77,118.88,118.58,118.66,181400,118.7,120.13,118.7,119.93,487300.0,IVV,NONE,NONE
1179,2005-02-04,118.7,119.33,118.7,119.26,204600,119.95,120.21,119.76,119.77,1707000.0,IVV,NONE,NONE
1180,2005-02-07,119.95,120.2,119.87,120.12,156800,119.88,120.35,119.79,119.92,438300.0,IVV,NONE,NONE
1181,2005-02-08,119.88,120.2,119.79,120.13,102500,120.14,120.17,118.95,118.99,732200.0,IVV,NONE,NONE
1182,2005-02-09,120.14,120.17,119.48,119.53,92600,119.39,119.71,118.99,119.54,294600.0,IVV,NONE,NONE
1183,2005-02-10,119.39,119.51,119.25,119.3,77900,119.45,120.75,119.21,120.38,797400.0,IVV,NONE,NONE
1184,2005-02-11,119.45,119.52,119.21,119.44,140400,120.41,120.6,120.24,120.37,362400.0,IVV,NONE,NONE
1185,2005-02-14,120.41,120.49,120.26,120.41,50100,120.57,121.14,120.44,120.92,767700.0,IVV,NONE,NONE
1186,2005-02-15,120.57,120.83,120.44,120.76,75400,120.65,121.16,120.48,120.91,473500.0,IVV,NONE,NONE
1187,2005-02-16,120.65,120.8,120.48,120.67,154200,120.91,121.04,119.92,119.92,2473800.0,IVV,NONE,NONE
1188,2005-02-17,120.91,121.04,120.41,120.43,42300,119.92,120.23,119.65,120.06,393100.0,IVV,NONE,NONE
1189,2005-02-18,119.92,120.15,119.83,119.96,83800,119.58,120.16,118.3,118.32,984900.0,IVV,NONE,NONE
1190,2005-02-22,119.58,119.91,119.5,119.91,133100,118.64,119.25,118.39,119.2,650200.0,IVV,NONE,NONE
1191,2005-02-23,118.64,118.85,118.39,118.71,175500,118.99,120.03,118.74,119.92,374300.0,IVV,NONE,NONE
1192,2005-02-24,118.99,119.11,118.74,119.0,83900,119.97,121.21,119.91,121.13,1302400.0,IVV,NONE,NONE
1193,2005-02-25,119.97,120.14,119.91,120.14,206600,120.8,121.04,119.82,120.31,594600.0,IVV,NONE,NONE
1194,2005-02-28,120.8,120.95,120.71,120.84,100200,120.59,121.21,120.59,120.99,368300.0,IVV,NONE,NONE
1195,2005-03-01,120.59,121.14,120.59,120.99,126500,120.51,121.59,120.37,120.96,481800.0,IVV,NONE,NONE
1196,2005-03-02,120.51,120.79,120.37,120.79,45200,121.34,121.57,120.46,120.98,240600.0,IVV,NONE,NONE
1197,2005-03-03,121.34,121.57,121.22,121.22,27900,121.7,122.49,121.54,122.41,297000.0,IVV,NONE,NONE
1198,2005-03-04,121.7,122.25,121.54,122.1,65300,122.35,122.92,122.3,122.54,549600.0,IVV,NONE,NONE
1199,2005-03-07,122.35,122.71,122.3,122.53,190700,122.37,122.59,121.87,122.02,397800.0,IVV,NONE,NONE
1200,2005-03-08,122.37,122.59,122.12,122.12,50800,121.76,121.99,120.72,120.74,602000.0,IVV,NONE,NONE
1201,2005-03-09,121.76,121.81,121.41,121.5,189500,121.01,121.19,120.21,121.03,1128400.0,IVV,NONE,NONE
1202,2005-03-10,121.01,121.13,120.63,120.65,217100,120.99,121.49,119.93,120.17,450500.0,IVV,NONE,NONE
1203,2005-03-11,120.99,121.49,120.8,120.91,82500,120.36,120.85,120.06,120.85,345200.0,IVV,NONE,NONE
1204,2005-03-14,120.36,120.45,120.23,120.3,49600,121.11,121.17,119.84,119.89,902200.0,IVV,NONE,NONE
1205,2005-03-15,121.11,121.17,120.83,120.95,112200,119.53,119.57,118.64,118.84,798500.0,IVV,NONE,NONE
1206,2005-03-16,119.53,119.57,119.29,119.46,234300,119.05,119.42,118.7,119.13,588800.0,IVV,NONE,NONE
1207,2005-03-17,119.05,119.09,118.7,119.09,148000,119.29,119.29,118.33,118.65,899400.0,IVV,NONE,NONE
1208,2005-03-18,119.29,119.29,118.9,119.02,97200,118.87,118.92,117.92,118.3,1556900.0,IVV,NONE,NONE
1209,2005-03-21,118.87,118.92,118.45,118.54,142500,118.49,119.03,117.05,117.05,1573000.0,IVV,NONE,NONE
1210,2005-03-22,118.49,118.82,118.46,118.74,317100,117.18,117.72,116.96,117.25,1816200.0,IVV,NONE,NONE
1211,2005-03-23,117.18,117.36,116.99,117.11,104300,117.59,118.12,117.25,117.28,477900.0,IVV,NONE,NONE
1212,2005-03-24,117.59,117.96,117.54,117.84,31700,116.79,117.35,116.76,116.79,633700.0,IVV,NONE,NONE
1213,2005-03-28,116.79,117.12,116.79,117.07,301100,116.52,117.36,115.74,116.07,560000.0,IVV,NONE,NONE
1214,2005-03-29,116.52,117.15,116.48,117.07,180100,116.2,117.66,116.17,117.66,682500.0,IVV,NONE,NONE
1215,2005-03-30,116.2,116.62,116.17,116.57,90700,117.5,117.87,117.31,117.38,1266300.0,IVV,NONE,NONE
1216,2005-03-31,117.5,117.85,117.46,117.62,152800,118.16,118.41,116.37,116.8,868200.0,IVV,NONE,NONE
1217,2005-04-01,118.16,118.41,117.43,117.48,188400,116.86,117.27,116.18,117.13,429500.0,IVV,NONE,NONE
1218,2005-04-04,116.86,116.86,116.18,116.27,86200,117.16,117.79,117.16,117.55,401400.0,IVV,NONE,NONE
1219,2005-04-05,117.16,117.7,117.16,117.56,40100,117.88,118.41,117.64,118.11,282100.0,IVV,NONE,NONE
1220,2005-04-06,117.88,118.01,117.82,117.95,37600,117.91,118.74,117.81,118.66,226100.0,IVV,NONE,NONE
1221,2005-04-07,117.91,118.03,117.81,117.93,64000,118.63,118.63,117.43,117.43,157100.0,IVV,NONE,NONE
1222,2005-04-08,118.63,118.63,118.26,118.26,28400,117.8,117.87,117.35,117.56,625700.0,IVV,NONE,NONE
1223,2005-04-11,117.8,117.87,117.35,117.49,75100,117.32,118.48,116.56,118.23,451500.0,IVV,NONE,NONE
1224,2005-04-12,117.32,117.32,116.84,117.03,92900,117.95,118.12,116.57,116.79,359900.0,IVV,NONE,NONE
1225,2005-04-13,117.95,118.1,117.81,117.84,66500,116.81,116.94,115.29,115.29,772700.0,IVV,NONE,NONE
1226,2005-04-14,116.81,116.94,116.35,116.38,60900,115.21,115.6,113.61,113.63,2021100.0,IVV,NONE,NONE
1227,2005-04-15,115.21,115.58,114.97,115.42,191700,113.7,114.38,113.46,113.96,2576500.0,IVV,NONE,NONE
1228,2005-04-18,113.7,114.23,113.46,114.04,1596300,114.52,114.98,114.3,114.87,822800.0,IVV,NONE,NONE
1229,2005-04-19,114.52,114.78,114.44,114.6,149700,114.89,115.02,113.09,113.22,586700.0,IVV,NONE,NONE
1230,2005-04-20,114.89,114.89,114.23,114.75,177900,114.37,115.56,113.84,115.46,514800.0,IVV,NONE,NONE
1231,2005-04-21,114.37,114.47,113.99,114.06,184800,115.21,115.4,113.75,115.04,418100.0,IVV,NONE,NONE
1232,2005-04-22,115.21,115.34,114.98,115.16,84300,115.41,115.91,115.18,115.81,1197100.0,IVV,NONE,NONE
1233,2005-04-25,115.41,115.91,115.18,115.74,857300,115.43,116.05,114.65,114.7,357400.0,IVV,NONE,NONE
1234,2005-04-26,115.43,115.63,115.21,115.48,61200,114.39,115.51,113.93,115.13,719800.0,IVV,NONE,NONE
1235,2005-04-27,114.39,114.41,113.93,114.03,70200,114.86,115.14,113.63,113.63,474100.0,IVV,NONE,NONE
1236,2005-04-28,114.86,114.88,114.31,114.85,38000,114.48,115.33,113.46,115.26,645300.0,IVV,NONE,NONE
1237,2005-04-29,114.48,114.55,113.83,113.88,356700,115.52,115.87,114.97,115.76,424700.0,IVV,NONE,NONE
1238,2005-05-02,115.52,115.87,115.43,115.62,87500,115.55,116.26,115.15,116.08,535800.0,IVV,NONE,NONE
1239,2005-05-03,115.55,115.84,115.49,115.7,163400,116.01,117.15,115.73,116.9,212300.0,IVV,NONE,NONE
1240,2005-05-04,116.01,116.17,115.73,116.17,69200,117.09,117.45,116.27,116.87,506100.0,IVV,NONE,NONE
1241,2005-05-05,117.09,117.45,116.97,117.24,171000,117.33,117.36,116.6,116.61,209900.0,IVV,NONE,NONE
1242,2005-05-06,117.33,117.36,116.95,117.18,121900,116.68,117.48,116.51,117.3,220700.0,IVV,NONE,NONE
1243,2005-05-09,116.68,116.83,116.51,116.75,22300,116.82,116.89,115.84,116.07,465600.0,IVV,NONE,NONE
1244,2005-05-10,116.82,116.82,116.46,116.56,94700,116.46,116.81,115.34,116.78,420600.0,IVV,NONE,NONE
1245,2005-05-11,116.46,116.46,115.96,116.01,115800,116.79,116.97,115.44,115.46,410800.0,IVV,NONE,NONE
1246,2005-05-12,116.79,116.97,116.49,116.77,50700,115.72,116.06,114.26,115.23,507300.0,IVV,NONE,NONE
1247,2005-05-13,115.72,115.72,115.07,115.4,92000,115.14,116.28,115.14,116.27,700700.0,IVV,NONE,NONE
1248,2005-05-16,115.14,115.6,115.14,115.54,84200,115.88,117.12,115.67,117.04,266700.0,IVV,NONE,NONE
1249,2005-05-17,115.88,116.13,115.78,115.78,55500,117.52,118.47,117.44,118.3,622800.0,IVV,NONE,NONE
1250,2005-05-18,117.52,117.81,117.44,117.74,110700,118.41,118.84,118.17,118.77,384400.0,IVV,NONE,NONE
1251,2005-05-19,118.41,118.66,118.25,118.41,64000,118.8,118.8,118.22,118.63,393500.0,IVV,NONE,NONE
1252,2005-05-20,118.8,118.8,118.31,118.44,81600,118.68,119.47,118.63,119.24,1264700.0,IVV,NONE,NONE
1253,2005-05-23,118.68,119.0,118.63,118.92,50300,118.87,119.27,118.67,119.01,671000.0,IVV,NONE,NONE
1254,2005-05-24,118.87,119.0,118.72,118.8,70900,118.81,118.89,118.28,118.81,569400.0,IVV,NONE,NONE
1255,2005-05-25,118.81,118.81,118.46,118.56,123400,119.14,119.65,119.08,119.5,328600.0,IVV,NONE,NONE
1256,2005-05-26,119.14,119.48,119.08,119.48,75900,119.47,119.71,119.31,119.71,207400.0,IVV,NONE,NONE
1257,2005-05-27,119.47,119.54,119.31,119.32,13500,119.54,119.54,118.85,118.9,531300.0,IVV,HIGHS,NONE
1258,2005-05-31,119.54,119.54,118.99,119.2,67400,118.98,120.37,118.96,120.02,493600.0,IVV,NONE,HIGHS
1259,2005-06-01,118.98,120.11,118.96,120.04,56600,119.76,120.26,119.6,120.26,644800.0,IVV,NONE,NONE
1260,2005-06-02,119.76,119.86,119.6,119.76,112900,119.96,120.29,119.23,119.54,493700.0,IVV,NONE,NONE
1261,2005-06-03,119.96,120.29,119.83,119.83,83300,119.43,119.64,119.06,119.59,1244700.0,IVV,NONE,NONE
1262,2005-06-06,119.43,119.49,119.27,119.33,87100,119.77,120.69,119.5,119.63,684500.0,IVV,NONE,NONE
1263,2005-06-07,119.77,120.69,119.77,120.63,82400,119.86,120.02,119.15,119.36,204400.0,IVV,NONE,NONE
1264,2005-06-08,119.86,119.91,119.72,119.72,48900,119.14,120.0,118.94,119.89,391100.0,IVV,NONE,NONE
1265,2005-06-09,119.14,119.36,118.95,119.11,53000,119.96,120.06,119.08,119.7,384400.0,IVV,NONE,NONE
1266,2005-06-10,119.96,120.06,119.59,119.61,83400,119.4,120.51,119.3,120.16,439200.0,IVV,NONE,NONE
1267,2005-06-13,119.4,119.53,119.3,119.41,150100,119.96,120.59,119.82,120.34,485500.0,IVV,NONE,NONE
1268,2005-06-14,119.96,120.28,119.82,120.0,258600,120.61,120.78,119.7,120.54,460200.0,IVV,NONE,NONE
1269,2005-06-15,120.61,120.78,120.22,120.22,39700,120.51,121.1,120.41,120.91,788000.0,IVV,NONE,NONE
1270,2005-06-16,120.51,120.78,120.41,120.75,45000,121.52,121.81,121.17,121.35,654300.0,IVV,NONE,NONE
1271,2005-06-17,121.52,121.81,121.24,121.47,102600,121.12,121.77,120.92,121.41,523500.0,IVV,NONE,NONE
1272,2005-06-20,121.12,121.12,120.92,120.95,147100,120.95,121.18,120.65,121.04,494700.0,IVV,NONE,NONE
1273,2005-06-21,120.95,121.18,120.65,120.93,88700,121.19,121.4,120.62,121.17,652900.0,IVV,NONE,NONE
1274,2005-06-22,121.19,121.4,121.02,121.15,121700,120.87,121.12,119.45,119.5,935200.0,IVV,NONE,NONE
1275,2005-06-23,120.87,120.92,120.6,120.7,77700,119.36,119.49,118.42,118.56,793500.0,IVV,NONE,NONE
1276,2005-06-24,119.36,119.49,119.15,119.15,99000,118.41,118.93,118.36,118.75,685500.0,IVV,NONE,NONE
1277,2005-06-27,118.41,118.84,118.41,118.84,183900,119.04,119.8,118.95,119.8,685500.0,IVV,NONE,NONE
1278,2005-06-28,119.04,119.4,118.95,119.4,190100,119.9,119.92,119.38,119.45,660100.0,IVV,NONE,NONE
1279,2005-06-29,119.9,119.91,119.59,119.76,297500,119.68,119.88,118.59,118.67,857300.0,IVV,NONE,NONE
