Date,Month,DayofWeek,symbol,vol_percent_prev,close_percent_prev,open_percent_prev,high_percent_prev,low_percent_prev,prev_day_movement,bar_movement,close_percent_high,close_percent_low,Label
2000-07-25,7,1,IJR,0.11528150134048257,0.9977116704805492,0.9954751131221721,0.9937923250564334,0.996565540927304,-0.011312217194570096,-0.009090909090909097,0.9903463940942647,0.9982798165137614,HIGHS
2000-07-26,7,2,IJR,2.533333333333333,0.9896848137535816,0.9892045454545454,0.9886428165814878,0.9896788990825688,-0.008522727272727394,-0.008041355542791532,0.9919586444572085,0.9994209612044008,BOTH
2000-07-27,7,3,IJR,0.005128205128205128,1.0040253018976424,1.0028719126938541,1.0028719126938541,1.011587485515643,-0.0011487650775416183,0.0,1.0,1.0,HIGHS
2000-07-28,7,4,IJR,0.07142857142857142,0.9901449275362317,0.981672394043528,0.981672394043528,0.9947582993593475,-0.012027491408934755,-0.0035005834305718944,0.9964994165694281,1.0,HIGHS
2000-07-31,7,0,IJR,0.08333333333333333,0.9910873440285206,0.9789964994165694,0.9789964994165694,0.9940405244338497,-0.0180863477246209,-0.0059594755661502635,0.9940405244338497,1.0,LOWS
2000-08-01,8,1,IJR,0.04081632653061224,1.0029308323563892,1.0196662693682954,1.0029308323563892,1.025779376498801,0.016686531585220356,0.0,1.0,1.0,NONE
2000-08-03,8,3,IJR,2.0,0.9865497076023392,0.9824663939216832,0.9842473745624271,0.984192037470726,-0.0005844535359437762,0.0035693039857229198,1.0,0.9964433906342619,LOWS
2000-08-04,8,4,IJR,0.7037037037037037,1.012323943661972,1.027959547888162,1.0140845070422537,1.0261748958953005,0.0136823319452707,-0.0017361111111111767,0.9982638888888888,1.0,HIGHS
2000-08-07,8,0,IJR,20.8125,1.0075537478210341,1.003472222222222,1.003472222222222,1.0099009900990097,-0.004050925925925942,0.0,1.0,1.0,LOWS
2000-08-09,8,2,IJR,0.00425531914893617,1.0040091638029782,1.0109573241061132,1.0040091638029782,1.0109573241061132,0.006920415224913552,0.0,1.0,1.0,HIGHS
2000-08-10,8,3,IJR,0.16666666666666666,1.000574382538771,0.9937250427837993,0.9937250427837993,1.000574382538771,-0.006845407872219109,0.0,1.0,1.0,HIGHS
2000-08-11,8,4,IJR,0.0625,0.990235496840896,0.9896670493685418,0.9896670493685418,0.990235496840896,-0.0005740528128588727,0.0,1.0,1.0,LOWS
2000-08-14,8,0,IJR,0.10256410256410256,1.006857142857143,1.0220417633410674,1.006857142857143,1.0220417633410674,0.015081206496519813,0.0,1.0,1.0,LOWS
2000-08-15,8,1,IJR,0.16666666666666666,1.002820078962211,1.00850822461713,1.002820078962211,1.0090805902383655,0.005672149744753343,0.0,1.0,1.0,HIGHS
2000-08-16,8,2,IJR,0.14285714285714285,1.0056753688989784,0.9938132733408325,0.9966254218222721,1.0028376844494893,-0.008998875140607432,0.0028296547821164207,1.0,0.9971783295711063,HIGHS
2000-08-17,8,3,IJR,0.08333333333333333,1.0005659309564232,1.0005659309564232,0.9977426636568849,1.0056882821387942,0.0,0.0,1.0,1.0,BOTH
2000-08-18,8,4,IJR,42.0,1.0152714932126696,1.0158371040723984,1.0158371040723984,1.0152714932126696,0.0,-0.000556792873051312,0.9994432071269487,1.0,HIGHS
2000-08-21,8,0,IJR,0.009433962264150943,1.0039171796306658,0.9988864142538976,0.9988864142538976,1.0044792833146698,-0.005011135857461016,0.0,1.0,1.0,NONE
2000-08-22,8,1,IJR,5.333333333333333,1.0027964205816555,1.0005574136008917,0.9988870339454647,1.0027964205816555,-0.003344481605351297,-0.001114206128133681,0.9988857938718663,1.0,NONE
2000-08-23,8,2,IJR,0.16923076923076924,0.9927455357142856,0.9916434540389973,0.9905503057254031,0.9927455357142856,-0.0016713091922004226,-0.0005617977528090765,0.9983164983164983,1.0,LOWS
2000-08-24,8,3,IJR,1.0,1.004456824512535,1.0101010101010102,1.004456824512535,1.0118043844856661,0.007295173961840573,0.0016666666666667299,1.0,0.9983361064891846,LOWS
2000-08-29,8,1,IJR,0.5913978494623656,1.0116022099447513,1.015,1.0116022099447513,1.015,0.005555555555555635,0.0021893814997262805,1.0,0.9978154014199891,LOWS
2000-08-30,8,2,IJR,0.20588235294117646,1.0005434782608698,1.0076628352490422,1.0005434782608698,1.0076628352490422,0.00711548987411051,0.0,1.0,1.0,NONE
2000-08-31,8,3,IJR,0.7063492063492064,1.0097560975609756,1.0070613796849537,1.0086626962642122,1.007608695652174,0.0021727322107549783,0.004854368932038828,1.0,0.9951690821256038,LOWS
2000-09-01,9,4,IJR,0.3978201634877384,1.0010723860589814,1.0102481121898599,1.0021401819154627,1.0070118662351673,0.0059331175836029905,-0.0032034169781099157,0.9967965830218901,1.0,HIGHS
2000-09-05,9,1,IJR,0.053838484546360914,0.9989310529128809,1.000533902829685,1.000533902829685,1.0043033889187736,-0.0010678056593699718,-0.002668089647812015,0.9973319103521879,0.9989299090422686,HIGHS
2000-09-06,9,2,IJR,0.052434456928838954,0.9978436657681942,0.9882604055496266,0.9882604055496266,0.9973031283710895,-0.010138740661686112,-0.0005399568034556161,0.9994600431965444,0.9989195029713667,HIGHS
2000-09-07,9,3,IJR,0.17567567567567569,1.0054083288263926,1.0026997840172787,1.0037796976241902,1.0092391304347827,-0.001619870410367232,0.0010770059235325564,1.0,0.9989241527703067,LOWS
2000-09-08,9,4,IJR,0.5418994413407822,0.9936170212765957,1.007539041464728,0.9952127659574468,0.996230479267636,0.012385568120624687,-0.001603420630678842,0.9983965793693211,0.9903640256959315,HIGHS
2000-09-11,9,0,IJR,0.11570247933884298,0.9962365591397849,0.9903794762159274,0.9903794762159274,0.997308934337998,-0.005879208979155501,0.0,1.0,1.0,NONE
2000-09-13,9,2,IJR,0.20454545454545456,0.9956709956709956,0.9929843497031838,0.9860664523043944,0.9962100703844071,-0.0026983270372369513,0.0,1.0,1.0,LOWS
2000-09-14,9,3,IJR,0.06043956043956044,1.0119176598049837,1.0130434782608697,1.0086393088552916,1.0130434782608697,0.003260869565217515,0.00214592274678107,1.0,0.9978586723768738,LOWS
2000-09-15,9,4,IJR,0.13360323886639677,0.9957242116515231,1.0,0.9930740543420352,0.9994635193133047,0.003755364806866968,-0.0005364806866953628,0.9994635193133047,1.0,HIGHS
2000-09-18,9,0,IJR,0.027777777777777776,1.0,0.9967811158798282,0.9967811158798282,1.0,-0.006974248927038573,-0.0037674919268028384,0.9962325080731972,1.0,HIGHS
2000-09-19,9,1,IJR,0.04824561403508772,1.0011068068622024,0.9730893433799784,0.9741657696447795,1.0011074197120708,-0.027448869752421855,0.0005530973451328299,0.9994475138121546,0.9994472084024322,NONE
2000-09-20,9,2,IJR,0.625,1.0027593818984548,1.0055309734513276,1.0033112582781456,1.0100055586436911,0.002212389380531123,-0.0005500550055004406,0.9994499449944996,1.0,HIGHS
2000-09-22,9,4,IJR,0.33619763694951665,0.9702479338842975,0.9702970297029704,0.9702970297029704,0.9728531855955678,-0.0016501650165017126,-0.0017006802721089079,0.9982993197278911,0.997160704145372,LOWS
2000-09-25,9,0,IJR,0.004259850905218318,1.002214839424142,1.0266439909297052,1.0027685492801772,1.0307517084282463,0.023809523809523704,-0.0005521811154057432,0.9994478188845942,1.0,NONE
2000-09-26,9,1,IJR,0.026234567901234566,1.0027932960893855,0.9895085588072889,0.9900717043574186,1.0011173184357545,-0.011595803423522963,0.0016741071428570079,1.0,0.9983286908077996,HIGHS
2000-09-27,9,2,IJR,0.061946902654867256,1.0078828828828827,0.997767857142857,0.9972144846796657,1.0084650112866818,-0.008928571428571435,0.0011185682326621685,1.0,0.9983240223463689,NONE
2000-09-28,9,3,IJR,0.008264462809917356,0.9977439368302313,0.9893736017897093,0.9871651785714286,1.0,-0.008389261744966363,0.0,1.0,1.0,LOWS
2000-09-29,9,4,IJR,0.01288659793814433,0.9956164383561644,1.0271339739966083,0.9956164383561644,1.026568682871679,0.031656302996042884,0.0,1.0,0.9994496422674738,NONE
2000-10-02,10,0,IJR,0.010309278350515464,1.0033130866924354,1.0,0.9961622807017546,1.0033130866924354,-0.0033021463951569767,0.0,1.0,1.0,HIGHS
2000-10-04,10,2,IJR,0.046511627906976744,0.9827008928571427,0.9664281783159052,0.9691799669785359,0.9832026875699887,-0.01375894331315355,0.0028473804100228196,1.0,0.997160704145372,NONE
2000-10-05,10,3,IJR,0.14864864864864866,1.0022471910112358,1.0148063781321186,1.0022471910112358,1.0165430690245294,0.013667425968109454,0.001122334455667765,1.0,0.9988789237668162,HIGHS
2000-10-06,10,4,IJR,0.07368421052631578,0.9960339943342776,0.9876543209876544,0.9865470852017938,0.9960339943342776,-0.009539842873176302,-0.001136363636363814,0.9988636363636362,1.0,HIGHS
2000-10-09,10,0,IJR,0.11864406779661017,0.9912942542077771,0.977840909090909,0.977840909090909,0.9930232558139535,-0.02102272727272733,-0.007553747821034431,0.9924462521789655,1.0,HIGHS
2000-10-10,10,1,IJR,0.20454545454545456,1.0017431725740846,0.9994189424753049,1.0029052876234748,1.013553329404832,0.0,0.0023255813953487877,0.9988412514484355,0.9976798143851509,HIGHS
2000-10-11,10,2,IJR,0.08270676691729323,0.988816951147734,0.9784883720930232,0.9750869061413672,0.988816951147734,-0.012209302325581445,-0.0017825311942957567,0.9982174688057043,1.0,NONE
2000-10-13,10,4,IJR,1.6666666666666667,0.9851895734597156,0.988116458704694,0.9811209439528024,0.9970023980815347,0.0029708853238265428,0.0,1.0,1.0,LOWS
2000-10-16,10,0,IJR,0.024574669187145556,1.0087770626097132,1.0366806975345761,1.0087770626097132,1.0366806975345761,0.027660853878532825,0.0,1.0,1.0,NONE
2000-10-17,10,1,IJR,0.21428571428571427,0.9976744186046512,1.001740139211137,0.9988432620011568,1.000583090379009,-0.002320185614849139,-0.006369426751592324,0.9936305732484076,1.0,HIGHS
2000-10-18,10,2,IJR,2.1941747572815533,0.975638740344623,0.9496236247828604,0.9513607411696584,0.9772998805256871,-0.0254777070063695,0.001219512195122142,0.9993913572732807,0.9963459196102313,LOWS
2000-10-19,10,3,IJR,0.006647673314339981,1.0180288461538463,1.032926829268293,1.0107398568019093,1.0354523227383865,0.014634146341463537,0.0,1.0,1.0,LOWS
2000-10-20,10,4,IJR,0.08,1.0,1.0171192443919717,1.0005807200929153,1.0165289256198347,0.016528925619834565,-0.0005803830528149486,0.9994196169471851,1.0,LOWS
2000-10-23,10,0,IJR,0.10434782608695652,0.9988538681948425,1.012188044109112,0.9971412235563181,1.0121951219512195,0.012768427161926806,-0.0005733944954129336,0.9994266055045871,1.0,NONE
2000-10-24,10,1,IJR,0.09009009009009009,0.9988616960728515,1.0074541284403669,1.0,1.007462686567164,0.007454128440366915,-0.0011383039271485244,0.9988616960728515,1.0,NONE
2000-10-25,10,2,IJR,0.07707129094412331,0.9755542922114838,0.9738190096755833,0.9755542922114838,0.9754846066134549,0.0011383039271485244,0.002922267679719504,1.0,0.997086247086247,NONE
2000-10-26,10,3,IJR,0.01576872536136662,1.0058548009367683,1.0017533606078317,0.9924898902368574,1.009428403064231,-0.001753360607831744,0.0023337222870477917,1.0,0.9970896391152503,NONE
2000-10-27,10,4,IJR,0.0975609756097561,1.0063547082611208,1.0151691948658108,1.0063547082611208,1.0320284697508897,0.009918319719953217,0.0011494252873565016,1.0,0.9988518943742822,HIGHS
2000-10-30,10,0,IJR,0.006289308176100629,0.9994229659549915,0.9931034482758622,0.9942594718714121,1.0,-0.004022988505747143,0.0023148148148147652,1.0,0.9976905311778291,NONE
2000-10-31,10,1,IJR,0.11594202898550725,1.0143513203214696,1.0138888888888888,1.011448196908987,1.0168311085316308,0.008101851851851884,0.008561643835616561,1.0,0.9915110356536502,LOWS
2000-11-01,11,2,IJR,0.08943089430894309,0.9928571428571429,1.0348173515981736,0.9961538461538462,1.031392694063927,0.03881278538812784,-0.003309431880860382,0.9966905681191396,1.0,HIGHS
2000-11-02,11,3,IJR,0.0410783055198973,1.0105438401775806,0.9983452840595699,1.0044125758411473,1.0077951002227172,-0.006067291781577465,0.00607734806629831,1.0,0.9939593629873696,LOWS
2000-11-03,11,4,IJR,0.1963470319634703,0.9994547437295528,1.0127071823204419,0.9989100817438691,1.011049723756906,0.013259668508287206,0.0,1.0,0.9983633387888708,NONE
2000-11-06,11,0,IJR,0.08709677419354839,0.9989142236699238,1.005455537370431,1.000542888165038,1.0049207217058502,0.004909983633388075,-0.001627780792186714,0.9983722192078133,0.9989130434782609,HIGHS
2000-11-07,11,1,IJR,0.0034403669724770644,0.9972602739726028,0.9875203472599023,0.9886055344546933,0.9983543609434996,-0.009766684753119897,0.0,0.9989023051591658,1.0,NONE
2000-11-08,11,2,IJR,0.2263681592039801,0.9978189749182116,1.0054945054945055,0.9978189749182116,1.0071546505228397,0.007692307692307724,0.0,1.0,1.0,NONE
2000-11-09,11,3,IJR,0.16535433070866143,0.9966592427616925,0.9721311475409835,0.977607864554888,0.9905345211581291,-0.018579234972677588,0.006183249016301262,1.0,0.993854748603352,NONE
2000-11-10,11,4,IJR,0.08745247148288973,0.987150837988827,0.9994378864530636,0.9894268224819144,1.0,0.006183249016301262,-0.006186726659167571,0.9938132733408325,1.0,HIGHS
2000-11-13,11,0,IJR,0.035864978902953586,0.9822857142857143,0.967941507311586,0.967941507311586,0.9817142857142857,-0.015748031496063054,-0.0011621150493898648,0.9988378849506101,0.9994182664339731,NONE
2000-11-14,11,1,IJR,0.07017543859649122,1.0045924225028702,1.0244044160371877,1.0120551090700343,1.0318396226415094,0.01220220801859389,-0.007373794668179184,0.9926262053318208,1.0,NONE
2000-11-15,11,2,IJR,0.05952380952380952,1.0,1.0062393647192285,1.0,1.0073821692220328,0.008508224617130014,0.0022547914317927117,1.0,0.997750281214848,LOWS
2000-11-16,11,3,IJR,0.0223463687150838,0.9977765425236242,1.0084554678692221,0.9955629506378257,1.0084554678692221,0.014092446448703496,0.0033538289547232376,1.0,0.9966573816155989,NONE
2000-11-17,11,4,IJR,0.13978494623655913,1.0045428733674049,0.994410285075461,0.991638795986622,1.0045428733674049,-0.015651201788708838,-0.005621135469364692,0.9943788645306353,1.0,NONE
2000-11-20,11,0,IJR,0.13583815028901733,0.9853603603603602,0.9881956155143339,0.983771684387241,0.9909399773499433,-0.001686340640809308,-0.004550625711035171,0.9954493742889648,1.0,HIGHS
2000-11-21,11,1,IJR,0.06557377049180328,0.9982658959537571,0.9886234357224118,0.9886234357224118,0.9971098265895953,-0.0159271899886233,-0.006329113924050601,0.9936708860759494,0.9988419224088014,HIGHS
2000-11-22,11,2,IJR,0.1016949152542373,0.9976676384839651,0.9810126582278482,0.9844649021864212,0.9941690962099127,-0.013233601841196803,0.0035190615835776376,1.0,0.9964932787843367,HIGHS
2000-11-24,11,4,IJR,1.125,1.0141927853341217,0.9976539589442815,1.0023378141437755,1.0094955489614243,-0.008211143695014696,0.008230452674896943,1.0,0.9918367346938777,LOWS
2000-11-27,11,0,IJR,0.11278195488721804,1.0161662817551964,1.030570252792475,1.0161662817551964,1.030570252792475,0.018224573780129257,0.003993154592127797,1.0,0.9960227272727272,HIGHS
2000-11-28,11,1,IJR,0.08695652173913043,0.991963260619977,0.9920136908157444,0.9880681818181818,0.9919540229885059,-0.006274957216200766,-0.0063254744105807606,0.9936745255894193,0.9988425925925927,HIGHS
2000-11-29,11,2,IJR,0.019855595667870037,1.0053507728894173,0.972972972972973,0.972972972972973,1.0041617122473245,-0.03277745830937322,-0.0005910165484634493,0.9994089834515365,0.9988172678888232,HIGHS
2000-11-30,11,3,IJR,0.07253886010362694,0.9921733895243829,0.9734042553191488,0.9739952718676123,0.9909692956050573,-0.0183215130023642,0.000607164541590866,1.0,0.9987864077669903,NONE
2000-12-01,12,4,IJR,0.011235955056179775,1.0170940170940173,1.0066788099574984,1.0042194092827004,1.0221948212083847,-0.005464480874316931,0.0048250904704464324,1.0,0.9951980792316926,LOWS
2000-12-04,12,0,IJR,0.12313432835820895,1.0017867778439549,1.0132530120481926,0.9935026580035441,1.014475271411339,0.011445783132529983,0.0,1.0,1.0,NONE
2000-12-05,12,1,IJR,0.062111801242236024,1.0125523012552302,1.0077334919690661,1.0059382422802852,1.0161967606478703,-0.004759071980963611,0.0,1.0,1.0,NONE
2000-12-06,12,2,IJR,0.026442307692307692,1.0011500862564693,1.0307328605200945,1.002875215641173,1.0289598108747045,0.027777777777777707,-0.0017201834862385973,0.9982798165137614,1.0,NONE
2000-12-07,12,3,IJR,0.030120481927710843,0.9976649153531816,0.9788087056128293,0.9776887871853547,0.9976649153531816,-0.01890034364261179,0.0,1.0,1.0,LOWS
2000-12-08,12,4,IJR,0.023746701846965697,1.0163170163170163,1.0204798127559978,1.0157251019219569,1.0204798127559978,0.0040959625511995485,0.0,1.0,1.0,NONE
2000-12-12,12,1,IJR,0.2906220984215413,1.0344431687715268,1.0344629523262494,1.0203850509626273,1.0315910396323953,0.0005743825387709111,0.0005552470849526935,1.0,0.9966703662597115,NONE
2000-12-13,12,2,IJR,0.01201274822260358,0.9848739495798318,0.9844530816213214,0.9833610648918469,0.9854260089686098,-0.008883953359244872,-0.008460236886632945,0.991539763113367,1.0,HIGHS
2000-12-14,12,3,IJR,0.004753673292999135,0.9959677419354839,0.975747320924986,0.975747320924986,0.9959677419354839,-0.020868584320361025,-0.0005780346820810152,0.9994219653179189,1.0,NONE
2000-12-15,12,4,IJR,0.08571428571428572,0.9912280701754385,0.9815774323546345,0.9798850574712645,0.9941348973607037,-0.015544041450777177,-0.005865102639296271,0.9941348973607037,1.0,HIGHS
2000-12-18,12,0,IJR,0.8040752351097179,1.0099765258215962,1.007624633431085,1.0093841642228738,1.020190023752969,-0.0005865102639297104,0.0017462165308498915,1.0,0.9982568274259151,NONE
2000-12-19,12,1,IJR,0.003961965134706815,0.9994192799070849,1.0011634671320535,0.9930755914598963,1.0023296447291787,0.0017452006980801385,0.0,1.0,1.0,NONE
2000-12-20,12,2,IJR,0.1414790996784566,0.9829612220916569,0.9762042948345908,0.9666666666666668,0.9829612220916569,-0.012188044109112063,-0.005350772889417352,0.9946492271105827,1.0,HIGHS
2000-12-21,12,3,IJR,0.05128205128205128,0.9945586457073761,0.9827586206896552,0.9827586206896552,0.9975742874469375,-0.01664684898929852,-0.004839685420447782,0.9951603145795522,1.0,NONE
2000-12-22,12,4,IJR,0.005934718100890208,1.0078031212484992,1.0157289776164549,0.9994047619047618,1.0212895377128952,0.007864488808227404,0.0,1.0,1.0,LOWS
2000-12-27,12,2,IJR,0.011235955056179775,1.0046430644225188,1.0285204991087344,1.0046430644225188,1.030970815961882,0.02376708259061213,0.0,1.0,1.0,LOWS
2000-12-28,12,3,IJR,0.015197568389057751,1.0180078784468205,1.0444829578278452,1.0180078784468205,1.0444829578278452,0.02657423454650496,0.0005530973451328299,1.0,0.9994472084024322,LOWS
2000-12-29,12,4,IJR,0.27611940298507465,1.0037858301784748,1.0243362831858407,1.0064899945916712,1.0243362831858407,0.02267699115044249,0.0021598272138228483,0.9973132724341751,0.997844827586207,HIGHS
2001-01-02,1,1,IJR,0.16857142857142857,0.9850166481687015,0.9751619870410366,0.9704459967759269,0.9850166481687015,-0.026997840172786176,-0.01716500553709849,0.9828349944629015,1.0,HIGHS
2001-01-03,1,2,IJR,0.27586206896551724,1.0,0.9573643410852714,0.9629014396456258,0.9982678983833717,-0.037098560354374206,0.005783689994216392,1.0,0.9942495687176538,LOWS
2001-01-04,1,3,IJR,0.09441233140655106,1.0022172949002217,1.0462695199537306,1.0049889135254988,1.0427993059572007,0.04337767495662233,-0.0005527915975678034,0.9972421400992829,0.9972345132743364,HIGHS
2001-01-05,1,4,IJR,0.08581436077057793,0.9876473891072431,0.9867330016583749,0.9845559845559847,0.9842696629213482,-0.015478164731896138,-0.0145658263305323,0.9854341736694677,0.9960204661739624,HIGHS
2001-01-08,1,0,IJR,0.016166281755196306,0.9976971790443292,0.9703081232492996,0.9719887955182073,0.9988465974625145,-0.02689075630252103,0.0005773672055426103,0.9988472622478385,0.9994229659549915,NONE
2001-01-09,1,1,IJR,0.5957446808510638,1.0097588978185992,1.0075057736720554,1.0097588978185992,1.0110081112398608,0.005773672055427333,0.008022922636103184,1.0,0.9920409323479249,NONE
2001-01-10,1,2,IJR,0.15073529411764705,1.004602991944764,0.9908309455587393,0.9920454545454546,0.9959677419354839,-0.004011461318051592,0.009832272990167826,1.0,0.9902634593356242,LOWS
2001-01-11,1,3,IJR,0.03968253968253968,1.0022396416573347,1.0318102949681898,1.0022396416573347,1.0318102949681898,0.03296703296703298,0.0033632286995514977,1.0,0.9966480446927375,LOWS
2001-01-12,1,4,IJR,0.0387409200968523,0.9955849889624723,1.0168161434977578,0.9972512369433755,1.0112107623318385,0.015695067264574054,-0.005512679162072846,0.9944873208379271,1.0,LOWS
2001-01-16,1,1,IJR,0.02722323049001815,0.9967069154774973,1.0044101433296582,0.9967177242888401,1.0066518847006651,0.004410143329658119,-0.0032930845225026743,0.9967069154774973,1.0,NONE
2001-01-17,1,2,IJR,1.2845528455284554,1.0185286103542235,1.0241492864983535,1.016304347826087,1.026504693539481,0.007135016465422753,0.001607717041800704,0.9994652406417114,0.9946495452113429,NONE
2001-01-18,1,3,IJR,0.1676545300592718,0.9962059620596205,0.9887459807073955,0.9829515183803942,0.9945711183496199,-0.011254019292604547,-0.0037940379403794194,0.9962059620596205,0.9967355821545159,LOWS
2001-01-19,1,4,IJR,0.019591141396933562,0.9940443963183542,1.0037940379403794,0.9994603345925526,1.002183406113537,0.001084010840108378,-0.008639308855291584,0.9913606911447084,1.0,HIGHS
2001-01-22,1,0,IJR,0.10260869565217391,1.0005497526113247,0.9821814254859612,0.9827213822894169,0.9989004947773502,-0.017818574514038784,0.0005497526113247944,1.0,0.9983516483516485,LOWS
2001-01-23,1,1,IJR,0.13402061855670103,1.0027262813522355,1.0076965365585484,1.0027262813522355,1.0082553659878921,0.008246289169873479,0.0032733224222587167,1.0,0.9961935834692768,LOWS
2001-01-24,1,2,IJR,0.38448275862068965,1.00374531835206,1.022367703218767,1.0037393162393162,1.018013100436681,0.019639934533551718,0.0010672358591250334,0.998403406067057,0.9941364605543709,LOWS
2001-01-25,1,3,IJR,0.0934761441090555,0.997859818084537,0.9946638207043758,0.9936204146730464,0.9994638069705095,-0.002668089647812015,0.0005364806866951722,0.997859818084537,0.9994638069705095,NONE
2001-01-26,1,4,IJR,0.027266028002947678,0.9962426194310252,0.9908798283261802,0.9909236518953549,0.9940796555435953,-0.0005364806866953628,0.004872766648619376,1.0,0.9951508620689655,NONE
2001-01-29,1,0,IJR,0.08013937282229965,1.0058981233243969,1.0086626962642122,1.00374531835206,1.01085776330076,0.009745533297238752,0.006977992485239,1.0,0.9925373134328358,LOWS
2001-01-30,1,1,IJR,0.05321507760532151,0.9978858350951373,1.0182501341921633,1.002642706131078,1.0139634801288935,0.015566290928609915,-0.004744333157617283,0.9952556668423828,1.0,HIGHS
2001-01-31,1,2,IJR,0.05077262693156733,1.0057986294148655,1.0021085925144968,1.0057986294148655,1.0084880636604774,0.0,0.003682272488163952,1.0,0.9963312368972748,NONE
2001-02-01,2,3,IJR,0.01653543307086614,0.9952305246422893,0.9910573382430299,0.9838120104438643,0.9952305246422893,-0.0073645449763282776,-0.0031847133757961104,0.9968152866242039,1.0,LOWS
2001-02-02,2,4,IJR,0.0576057605760576,1.0015797788309637,1.009023354564756,1.0026301946344027,1.0122470713525027,0.007961783439490371,0.0005260389268804844,0.9979013641133264,0.9994742376445848,HIGHS
2001-02-05,2,0,IJR,0.08445146014206788,1.000533902829685,0.9852709100473435,0.9842602308499477,0.99732905982906,-0.014729089952656555,0.000533902829684891,0.9989339019189764,0.9962646744930631,LOWS
2001-02-06,2,1,IJR,3.7329376854599405,1.0037234042553191,1.00427122263748,1.0021242697822625,1.0074986609534011,0.0037373198077949965,0.003189792663476995,1.0,0.9968203497615261,LOWS
2001-02-07,2,2,IJR,0.03961584633853541,0.9926276987888364,1.0015948963317385,0.9900314795383002,1.0,0.009569377990430608,0.0005307855626327793,0.9989401165871754,0.9978779840848805,LOWS
2001-02-08,2,3,IJR,0.22429906542056074,1.0015715034049242,1.015923566878981,0.9989567031820551,1.0159489633173844,0.01326963906581741,-0.0010449320794148158,0.9984334203655354,0.9994769874476986,HIGHS
2001-02-09,2,4,IJR,0.2864583333333333,1.0005316321105795,0.982758620689655,0.9827676240208878,0.9957469431153643,-0.017241379310344924,0.0005316321105795621,1.0,0.9952178533475027,HIGHS
