Date,Month,DayofWeek,symbol,vol_percent_prev,close_percent_prev,open_percent_prev,high_percent_prev,low_percent_prev,prev_day_movement,bar_movement,close_percent_high,close_percent_low,Label
2006-05-22,5,0,GDX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOWS
2006-05-23,5,1,GDX,1.150177574835109,1.0467365028203062,1.0336801752464402,1.0453204612496647,1.052411485921383,0.01944140197152228,0.03231788079470196,0.999743458183684,0.9686938670772389,LOWS
2006-05-24,5,2,GDX,0.28829119020776295,0.9797154899894626,0.9835761589403974,0.9579296277409486,0.9801324503311258,0.005562913907284791,0.001615943980608542,0.9898855469789725,0.9948910997579995,HIGHS
2006-05-25,5,3,GDX,0.18838083307234577,1.019167579408543,1.0013466199838406,1.0,1.0309450794535824,-0.016428763802854816,0.0010758472296933607,0.9906840564280011,0.9935518538420204,LOWS
2006-05-26,5,4,GDX,0.21471389645776567,0.9926931106471816,1.041958041958042,1.0109603340292277,1.0213628988642511,0.030661646046261447,-0.01806917914300472,0.9819308208569952,0.9929022082018929,BOTH
2006-05-30,5,1,GDX,0.6332590942835932,1.028793774319066,1.0196179659266906,1.0252968508002065,1.034154090548054,-0.004904491481672814,0.004050632911392319,0.9984894259818731,0.984871406959153,HIGHS
2006-05-31,5,2,GDX,0.19513503845465927,0.9992140424417081,0.9848101265822784,0.9851460221550857,1.0002623983206507,-0.03367088607594933,-0.019537275064267303,0.9746997188857653,0.9994756161510224,BOTH
2006-06-01,6,3,GDX,0.4234388366124893,0.9626769626769626,0.9562982005141389,0.9598773319703552,0.9750786988457504,-0.0012853470437017265,0.0053763440860213904,0.9957401490947816,0.9938502673796792,LOWS
2006-06-02,6,4,GDX,0.09215655699360674,1.0145341292499352,1.0567204301075268,1.0189217210990151,1.0438525692762979,0.03575268817204296,-0.005596540320529099,0.9944034596794709,0.9925812228191352,LOWS
2006-06-05,6,0,GDX,0.39235485034258927,1.0112445693841041,1.024421266853218,1.0223406956080223,1.0170103092783507,-0.004578987534978369,-0.017382666997765153,0.9826173330022349,0.9972201162496841,HIGHS
2006-06-06,6,1,GDX,0.3839449541284404,0.98688696564385,0.9443754656071517,0.9443754656071517,0.9766404199475065,-0.053141296250310416,-0.010518012095713873,0.9894819879042861,0.9888386925325537,HIGHS
2006-06-07,6,2,GDX,0.26823387582881253,0.9845987570926776,0.9547725479884303,0.960031554036287,0.9754901960784315,-0.026820930844070553,0.0035802809143485386,0.9980827170638181,0.9829857299670692,LOWS
2006-06-08,6,3,GDX,0.34951456310679613,0.9631986718317654,0.9713577526852107,0.9400798934753661,0.9715242881072026,-0.004681905811071377,-0.013042245534448563,0.9861189801699718,0.9997127262280953,NONE
2006-06-09,6,4,GDX,0.23806594488188976,1.0235327473773745,1.01360929968812,1.0203504804974561,1.0591909577632361,0.0,0.00979020979020983,1.0,0.9864265927977839,NONE
2006-06-12,6,0,GDX,0.33769826632239025,0.9988594240091246,0.9924475524475523,0.9845261121856868,0.9962707974756166,-0.019020979020979014,-0.012683201803833026,0.9831602582093741,0.9914359120753639,HIGHS
2006-06-13,6,1,GDX,0.5529331280998803,0.9659561870929545,0.9205186020293122,0.9261857984844232,0.9585308056872038,-0.04791431792559177,-0.0009185548071033078,0.9887878787878789,0.9917254060680355,NONE
2006-06-14,6,2,GDX,0.14624580934910494,1.0304347826086955,1.0058175137783223,1.0105580693815988,1.0323695788812068,-0.01408450704225333,0.010045662100456569,0.9904477611940299,0.9900542495479205,HIGHS
2006-06-15,6,3,GDX,0.3354978354978355,1.038449894035725,1.0471841704718416,1.026865671641791,1.054263565891473,0.005479452054794512,-0.002906976744186088,0.997093023255814,0.9912536443148688,LOWS
2006-06-16,6,4,GDX,0.13194287009748357,0.9879793932455639,1.0174418604651163,0.9985734664764623,1.0114705882352941,0.01569767441860463,-0.013714285714285625,0.9862857142857143,0.9962340672074159,HIGHS
2006-06-19,6,0,GDX,0.1937572638220156,0.9797512293896441,0.9762857142857143,0.9828571428571428,0.9854227405247813,-0.012285714285714278,-0.008779631255487395,0.9845930232558139,0.9979332742840271,NONE
2006-06-20,6,1,GDX,0.2223436219612128,1.0047619047619047,0.9923909862452442,0.9857847403539309,1.000893655049151,-0.01668129938542582,-0.00442347390150394,0.9935256032960565,0.9952606635071091,LOWS
2006-06-21,6,2,GDX,0.18970398970398972,1.02417006406523,1.0203479799469184,1.0149726461272677,1.0297619047619047,0.012680625184311616,0.016473988439306367,0.9977304964539008,0.9837930054023315,LOWS
2006-06-22,6,3,GDX,0.3508166969147005,0.9818739542665923,1.0404624277456647,1.0016648168701443,1.0173410404624277,0.036416184971098206,-0.02194444444444442,0.9753462603878116,0.999715989775632,NONE
2006-06-23,6,4,GDX,0.14898305084745764,1.0084175084175084,0.9769444444444445,0.9925434962717481,0.9994313335228887,-0.009999999999999985,0.021893659368780096,1.0,0.9780189204229272,LOWS
2006-06-26,6,0,GDX,0.1447199657973493,0.9983461962513781,1.04122831959056,1.0082191780821916,1.0284495021337126,0.031560989479670155,-0.010922992900054577,0.9842391304347826,0.9980673660960795,BOTH
2006-06-27,6,1,GDX,0.32736318407960197,1.0092820092820092,1.009557618787548,1.0054347826086958,1.0152143845089905,0.0002730748225015051,0.0,0.9991891891891892,0.9926967811739249,NONE
2006-06-28,6,2,GDX,0.14568268821777966,1.0093010146561445,0.9656478225588316,0.9697705802968961,1.0047914317925593,-0.0403029483364891,0.0030812324929971827,0.9966601725577513,0.9955319743088522,HIGHS
2006-06-29,6,3,GDX,0.15847784200385356,1.0283205890682525,1.0070028011204482,1.0108544391873087,1.0268571428571427,-0.010924369747899175,0.01001390820584143,0.9997246696035242,0.9898099697053152,LOWS
2006-06-30,6,4,GDX,0.8022090059473237,1.0118545837723918,1.0764951321279554,1.0289778714436248,1.0662214802448526,0.05591098748261468,-0.007493540051679747,0.983358934971838,0.9976568601926583,BOTH
2006-07-03,7,0,GDX,0.22068449597905368,1.0266149870801031,1.0180878552971575,1.017153097798259,1.0260960334029228,0.0,0.008375634517766455,1.0,0.9896803423105967,LOWS
2006-07-05,7,2,GDX,0.4919814682822523,0.9751429281630624,1.017766497461929,1.0032314193388019,0.9916073245167853,0.021065989847715693,-0.021695760598503852,0.9720019821605549,0.9938822329849606,NONE
2006-07-06,7,3,GDX,0.1282088681446908,1.0091440182880365,0.9850374064837905,0.9831932773109244,1.0048906048906048,-0.018204488778054962,0.005822784810126503,0.998743086978381,0.9826327712056381,LOWS
2006-07-07,7,4,GDX,0.3371442471418146,0.9952177196073496,1.0045569620253165,0.9927481870467617,1.003842213114754,0.005822784810126503,-0.003528225806451627,0.995969773299748,0.9911482043500253,NONE
2006-07-10,7,0,GDX,0.41338661338661337,0.9907763259031515,0.9674899193548387,0.9706619859578736,0.9820282413350448,-0.01638104838709674,0.007293566032821077,0.998966675277706,0.9891388673390225,LOWS
2006-07-11,7,1,GDX,0.10563029397110114,1.0087923454874579,1.0166710080750196,1.0025555839509326,1.0143790849673202,0.007293566032821077,-0.00051242633871389,0.9943920469028805,0.9946167649320686,NONE
2006-07-12,7,2,GDX,0.3126584747415643,1.011066398390342,1.0276710222905456,1.0130784708249498,1.0288734209847898,0.01870356136305398,0.002243829468960444,0.9980139026812315,0.9927860696517411,NONE
